id,key,proc_summary,target_Security,target_Performance
12473763,CMIS-249,  make python cmislib easier use packag make python cmislib easier use packag,0,0
12473766,DBCP-343,  RemoveAbandoned set close activ connect remov abandon set close activ connect,0,0
12473792,DIRMINA-795,  rework releas process rework releas process,0,0
12473871,HBASE-2984,  shell alter famili reset default unchang attribut shell alter famili reset default unchang attribut,0,0
12473873,HDFS-1390,  remov support df web ugi remov support df web ugi,0,0
12473875,HBASE-2986,  multi writabl npe caus client hang multi writabl npe caus client hang,0,0
12473893,AXIS2-5538,  JMS transport cannot use receiv messag JMS topic JMS transport cannot use receiv messag JMS topic,0,0
12473909,LUCY-122,  luci incub softwar grant luci incub softwar grant,0,0
12473978,SLING-1768,  download link broken download link broken,0,0
12473999,AXIS2-4818,  inherit method paramet not work inherit method paramet not work,0,0
12474021,HBASE-2992,  replic MalformedObjectNameException ReplicationMetrics replic malform object name except replic metric,0,0
12474037,OPENEJB-1354,  intern CoreDeploymentInfo class renam BeanContext intern core deploy info class renam bean context,0,0
12474042,ESME-280,  comet work anymor stax comet work anymor stax,0,0
12474125,HBASE-2997,  perform fix profil driven perform fix profil driven,0,0
12474127,HBASE-2998,  roll restart sh reli zoo cfg roll restart sh reli zoo cfg,0,0
12474205,TS-438,  HTTPS remap rule seem work TS HTTPS remap rule seem work TS,0,0
12474247,AVRO-667,  GenericArray fail compar list SpecificRecord compar get ClassCastException gener array fail compar list specif record compar get class cast except,0,0
12474293,CXF-2997,  CXF JAX RS not thread safe access multipl destin concurr CXF JAX RS not thread safe access multipl destin concurr,0,0
12474298,HBASE-3006,  read compress HFile block caus way mani DFS RPC call severli impact perform read compress file block caus way mani DFS RPC call severli impact perform,0,0
12474305,CASSANDRA-1511,  log repair oper complet log repair oper complet,0,0
12474346,QPID-2861,  JMS client need handl duplic command replay failov JMS client need handl duplic command replay failov,0,0
12474362,HBASE-3010,  start stop start cluster use new master start stop start cluster use new master,0,0
12474364,ARIES-411,  apach ari blog exampl current use no op resolv instead obr resolv resolv app apach ari blog exampl current use no op resolv instead obr resolv resolv app,0,0
12474485,WHIRR-91,  add DISCLAIMER file CLI JAR add DISCLAIMER file CLI JAR,0,0
12474534,QPID-2872,  java broker incorrectli indic support send heartbeat current not java broker incorrectli indic support send heartbeat current not,0,0
12474535,QPID-2873,  incorrect handl exchang bind queue configur file incorrect handl exchang bind queue configur file,0,0
12474566,HADOOP-6962,  FileSystem mkdir path FSPermission use permiss creat directori file system mkdir path FS permiss use permiss creat directori,1,0
12474775,HBASE-3025,  coprocessor base simpl access control coprocessor base simpl access control,0,0
12474800,ARIES-418,  blog assembl not work blog assembl not work,0,0
12474840,MAPREDUCE-2084,  deprec org apach hadoop util packag MapReduce produc deprec common class eclips deprec org apach hadoop util packag map reduc produc deprec common class eclips,0,0
12474915,ARIES-425,  OBR repositori gener broken produc multipl requir blueprint servic OBR repositori gener broken produc multipl requir blueprint servic,0,0
12474925,CASSANDRA-1539,  ExpiringColumn wrongli inherit column getMarkedForDeleteAt expir column wrongli inherit column get mark delet,0,0
12474927,DIRSERVER-1556,  error messag ERR PDU buffer size small error messag ERR PDU buffer size small,0,0
12474968,IVY-1232,  repositori broken IVY repositori broken IVY,0,0
12474993,FELIX-2621,  renam annot remov collis renam annot remov collis,0,0
12475092,BUILDR-517,  packag jar includ directori foo produc corrupt jar packag jar includ directori foo produc corrupt jar,0,0
12475094,FELIX-2628,  junit runner run mac OSx platform junit runner run mac Sx platform,0,0
12475095,HBASE-3038,  WALReaderFSDataInputStream getPos fail files MAX_INT WAL reader FS data input stream get po fail files MAX INT,0,0
12475100,SYNAPSE-692,  intermitt error shut synaps intermitt error shut synaps,0,0
12475107,SYNAPSE-693,  sampl broken sampl broken,0,0
12475256,ZOOKEEPER-880,  QuorumCnxManager SendWorker grow without bound quorum cnx manag send worker grow without bound,0,0
12475339,MAPREDUCE-2096,  secur local filesystem IO symlink vulner secur local filesystem IO symlink vulner,0,0
12475343,HADOOP-6978,  add JNI support secur IO oper add JNI support secur IO oper,0,0
12475369,BEANUTILS-381,  getMatchingAccessibleMethod not correctli handl inherit method overload get match access method not correctli handl inherit method overload,0,0
12475495,OPENJPA-1819,  ORDER append addit column SELECT claus may potentiali caus ORA error ORDER append addit column SELECT claus may potentiali caus ORA error,0,0
12475500,QPID-2889,  WCF client crash corrupt heap broker not avail WCF client crash corrupt heap broker not avail,0,0
12475511,TRINIDAD-1932,  chang UIXIterator break full visit chang UIX iter break full visit,0,0
12475540,HBASE-3058,  fix REST test trunk fix REST test trunk,0,0
12475555,HBASE-3060,  replic reenabl replic trunk unit test replic reenabl replic trunk unit test,0,0
12475630,HBASE-3065,  retri retryabl zk oper connect loss retri retryabl zk oper connect loss,0,0
12475748,CXF-3022,  integr spring GenericDAO repeat DAO CXF JAX RS JAXB databind gener servic interfac integr spring gener DAO repeat DAO CXF JAX RS JAXB databind gener servic interfac,0,0
12475792,CASSANDRA-1573,  StreamOut fail start empti stream stream fail start empti stream,0,0
12475799,CASSANDRA-1574,  bootstrap broken bootstrap broken,0,0
12475880,SOLR-2142,  facet except facet except,0,0
12475912,TS-479,  test new flow test new flow,0,0
12476548,NPANDAY-231,  remov RDF repositori model remov RDF repositori model,0,0
12476692,DIRSERVER-1563,  server not accept messag bigger Kb server not accept messag bigger Kb,0,0
12476800,CMIS-257,  set URL full end wsdl set URL full end wsdl,0,0
12476802,CMIS-258,  testSetAndDeleteContent doesnt work test set delet content doesnt work,0,0
12476818,CXF-3050,  java lang NoClassDefFoundError use maven org apach cxf cxf java ws plugin java ws java lang No class def found error use maven org apach cxf cxf java ws plugin java ws,0,0
12476829,HBASE-3091,  fix TestKillingServersFromMaster TRUNK hang sinc new master went fix test kill server master TRUNK hang sinc new master went,0,0
12476831,CLEREZZA-320,  SSP render slow scala tool nsc interpret AbstractFileClassLoader findClass need lot time execut SSP render slow scala tool nsc interpret abstract file class loader find class need lot time execut,0,0
12476909,HBASE-3097,  merg hbase doc bloomfilt hbase book merg hbase doc bloomfilt hbase book,0,0
12476911,HBASE-3098,  TestMetaReaderEditor broken TRUNK hang test meta reader editor broken TRUNK hang,0,0
12477084,INFRA-3062,  enabl nexu access apach pig enabl nexu access apach pig,0,0
12477143,QPID-2900,  CommitRollbackTest testGetThenRollback CommitRollbackTest testSend ThenRollback fail java profil commit rollback test test get rollback commit rollback test test send rollback fail java profil,0,0
12477244,OPENEJB-1371,  doubl encod persist unit root url lead issu path space doubl encod persist unit root url lead issu path space,0,0
12477290,INFRA-3068,  enabl nexu access common daemon enabl nexu access common daemon,0,0
12477330,TS-489,  seg fault Connection_Collapsing cluster enabl seg fault connect collaps cluster enabl,0,0
12477377,HBASE-3112,  enabl disabl tabl need bit love new master enabl disabl tabl need bit love new master,0,0
12477405,LUCY-123,  updat incub grant code ASL header LICENSE NOTICE etc updat incub grant code ASL header LICENSE NOTICE etc,0,0
12477799,OODT-51,  workflow unit test fail due hsql not pars apach header correctli workflow unit test fail due hsql not pars apach header correctli,0,0
12477877,TUSCANY-3741,  decid like user run get start sampl provid README document decid like user run get start sampl provid README document,0,0
12477893,ZOOKEEPER-907,  spuriou KeeperErrorCode session move messag spuriou keeper error code session move messag,0,0
12477901,HDFS-1467,  append pipelin never succe one replica append pipelin never succe one replica,0,0
12477906,SLING-1848,  registr unregistr ScriptEngineFactory caus ScriptEngineManager servic regist registr unregistr script engin factori caus script engin manag servic regist,0,0
12477936,HBASE-3136,  stale read ZK break atom CAS oper ZKAssign stale read ZK break atom CAS oper ZK assign,0,0
12478003,WOOKIE-154,  remov wooki remov wooki,0,0
12478016,HBASE-3141,  master RPC server need start RS check master RPC server need start RS check,0,0
12478021,HBASE-3143,  ad test hbase site xml jar break client ad test hbase site xml jar break client,0,0
12478025,CASSANDRA-1644,  commitlog recov delet commitlog segment instanc creat commitlog recov delet commitlog segment instanc creat,0,0
12478042,CASSANDRA-1646,  use QUORUM replic factor caus timeout except use QUORUM replic factor caus timeout except,0,0
12478052,MATH-429,  KMeansPlusPlusClusterer break divis zero mean plu plu cluster break divis zero,0,0
12478204,JAMES-1085,  upgrad ActiveMQ upgrad activ MQ,0,0
12478262,HBASE-3149,  make flush decis per column famili make flush decis per column famili,0,0
12478315,TUSCANY-3749,  need content CHANGES file need content CHANGES file,0,0
12478317,TUSCANY-3751,  build use snapshot version tuscani bundl plugin build use snapshot version tuscani bundl plugin,0,0
12478354,OODT-54,  xml rpc serd cast long int xml rpc serd cast long int,0,0
12478380,HBASE-3155,  HFile appendMetaBlock use wrong compar file append meta block use wrong compar,0,0
12478407,HBASE-3158,  bloom file write broken keySize larg bloom file write broken key size larg,0,0
12478421,HBASE-3159,  doubl play OpenedRegionHandler singl region fail second time abort master doubl play open region handler singl region fail second time abort master,0,0
12478478,FELIX-2676,  bundlelevel gogo command never work modifi bundl level bundlelevel gogo command never work modifi bundl level,0,0
12478544,HBASE-3163,  timeout PENDING_CLOSE send anoth closeRegion RPC need handl NSRE RS come RemoteException timeout PENDING CLOSE send anoth close region RPC need handl NSRE RS come remot except,0,0
12478564,DIRKRB-30,  decod incom request TCP fail decod incom request TCP fail,0,0
12478596,HBASE-3164,  handl case open META ROOT close znode locat not delet yet tri updat META locat ROOT handl case open META ROOT close znode locat not delet yet tri updat META locat ROOT,0,0
12478601,LOG4NET-274,  log net log run net window applic built releas mode log net log run net window applic built releas mode,0,0
12478666,OODT-55,  latest tika SNAPSHOT broke pushpul latest tika SNAPSHOT broke pushpul,0,0
12478686,HBASE-3170,  RegionServer confus empti row key region server confus empti row key,0,0
12478691,HBASE-3172,  revers order AssignmentManager MetaNodeTracker ZooKeeperWatcher revers order assign manag meta node tracker zoo keeper watcher,0,0
12478695,TS-501,  http current_server_connections get way larg http current_server_connections get way larg,0,0
12478710,HBASE-3175,  commit HBASE broke TestPriorityCompactionQueue hudson commit HBASE broke test prioriti compact queue hudson,0,0
12478766,HBASE-3179,  enabl ReplicationLogsCleaner replic fix test enabl replic log cleaner replic fix test,0,0
12478773,HBASE-3181,  review document fix region transit timeout logic review document fix region transit timeout logic,0,0
12478774,OODT-56,  web grid config contain old caltech licens header web grid config contain old caltech licens header,0,0
12478789,HBASE-3182,  server host META die stop process anoth server shutdown IOE access META stop shutdown handler finish server host META die stop process anoth server shutdown IOE access META stop shutdown handler finish,0,0
12478831,HBASE-3185,  user trigger compact trigger split user trigger compact trigger split,0,0
12479022,WHIRR-126,  deploy process not deploy requir test JARs deploy process not deploy requir test JA Rs,0,0
12479066,WHIRR-127,  binari assembl WHIRR not gener part releas process binari assembl WHIRR not gener part releas process,0,0
12479100,TIKA-543,  remov rome depend java net repositori remov rome depend java net repositori,0,0
12479123,TRINIDAD-1953,  cannot build trunk clean maven repositori cannot build trunk clean maven repositori,0,0
12479156,QPID-2929,  broker plugin jar not incorpor broker releas binari use ant releas bin broker plugin jar not incorpor broker releas binari use ant releas bin,0,0
12479194,THRIFT-992,  name convent constructor not consist field caus compil error name convent constructor not consist field caus compil error,0,0
12479216,QPID-2931,  null MessageReference handl messag QueueEntry dispos result NPE null messag refer handl messag queue entri dispos result NPE,0,0
12479237,HBASE-3198,  log roll archiv file prematur log roll archiv file prematur,0,0
12479261,CASSANDRA-1715,  schema migrat race condit schema migrat race condit,0,0
12479332,ODE-901,  cannot deploy one process servicemix use OSGi bundl cannot deploy one process servicemix use OS Gi bundl,0,0
12479392,TS-516,  new crasher statu code stat new crasher statu code stat,0,0
12479435,HBASE-3208,  HLog findMemstoresWithEditsOlderThan need look edit equal log find memstor edit older need look edit equal,0,0
12479436,TS-519,  cluster broke stat rewrit cluster broke stat rewrit,0,0
12479459,SIS-16,  SIS locat servic configur incorrectli SIS locat servic configur incorrectli,0,0
12479460,SIS-17,  context param need overrid set fals context param need overrid set fals,0,0
12479461,SIS-18,  demo JSP incorrect form get action set demo JSP incorrect form get action set,0,0
12479463,MAPREDUCE-2179,  RaidBlockSender java compil fail raid block sender java compil fail,0,0
12479468,SIS-19,  QTreeWriter GeoRSSData save check make sure directori exist creat data tree writer geo RSS data save check make sure directori exist creat data,0,0
12479470,SIS-21,  path locat servic includ prefix slash path locat servic includ prefix slash,0,0
12479472,SIS-22,  error obtain geodata RSS caus qtree index not written error obtain geodata RSS caus qtree index not written,0,0
12479514,TUSCANY-3771,  build sourc distribut empti maven repo due SNAPSHOT depend build sourc distribut empti maven repo due SNAPSHOT depend,0,0
12479534,HBASE-3210,  HBASE new master HBASE new master,0,0
12479571,TUSCANY-3773,  structur URI compon not treat rel domain structur URI compon not treat rel domain,0,0
12479572,TUSCANY-3774,  add invok servic function shell add invok servic function shell,0,0
12479612,WHIRR-140,  includ KEYS file releas artifact includ KEYS file releas artifact,0,0
12479617,COUCHDB-945,  validate_doc_update function ignor compact validate_doc_update function ignor compact,0,0
12479663,HBASE-3221,  race split disabl race split disabl,0,0
12479664,ABDERA-270,  OSGi meta data broken OS Gi meta data broken,0,0
12479669,HBASE-3224,  NPE KeyValue KVComparator compar compact NPE key valu KV compar compar compact,0,0
12479744,HBASE-3229,  tabl creation though use async call master actual run caus RPC timeout tabl creation though use async call master actual run caus RPC timeout,0,0
12479849,HBASE-3232,  fix KeyOnlyFilter add valu length fix key filter add valu length,0,0
12479898,HBASE-3234,  hdf break TestHBaseTestingUtility multiClusters hdf break test base test util multi cluster,0,0
12479902,HBASE-3235,  intermitt incrementColumnValue failur TestHRegion intermitt increment column valu failur test region,0,0
12479903,BUILDR-548,  remov support JTestR no longer maintain remov support test no longer maintain,0,0
12479918,QPID-2946,  remov QMan binari conveni packag releas remov man binari conveni packag releas,0,0
12479975,AXIS2-4881,  ad invoke_stage invoke_stage method AbstractHandler ad invoke_stage invoke_stage method abstract handler,0,0
12480035,HBASE-3237,  split request accept CURRENTLY NOOP split request accept CURRENTLY NOOP,0,0
12480049,DIRKRB-31,  creat authent grammar creat authent grammar,0,0
12480050,DIRKRB-32,  creat EncTicketPart grammar creat enc ticket part grammar,0,0
12480051,DIRKRB-33,  creat REQ grammar creat REQ grammar,0,0
12480052,DIRKRB-34,  creat REP grammar creat REP grammar,0,0
12480053,DIRKRB-35,  creat TGS REQ grammar creat TGS REQ grammar,0,0
12480054,DIRKRB-36,  creat TGS REP grammar creat TGS REP grammar,0,0
12480055,DIRKRB-37,  creat AP REQ grammar creat AP REQ grammar,0,0
12480056,DIRKRB-38,  creat AP REP grammar creat AP REP grammar,0,0
12480057,DIRKRB-39,  creat KRB SAFE grammar creat KRB SAFE grammar,0,0
12480058,DIRKRB-40,  creat KRB PRIV grammar creat KRB PRIV grammar,0,0
12480059,DIRKRB-41,  creat KRB CRED grammar creat KRB CRED grammar,0,0
12480060,DIRKRB-42,  creat EncASRepPart grammar creat enc rep part grammar,0,0
12480061,DIRKRB-43,  creat EncTGSRepPart grammar creat enc TGS rep part grammar,0,0
12480062,DIRKRB-44,  creat EncAPRepPart grammar creat enc AP rep part grammar,0,0
12480063,DIRKRB-45,  creat EncKrbPrivPart grammar creat enc krb priv part grammar,0,0
12480064,DIRKRB-46,  creat EncKrbCredPart grammar creat enc krb cred part grammar,0,0
12480065,DIRKRB-47,  creat KRB ERROR grammar creat KRB ERROR grammar,0,0
12480067,DIRKRB-48,  creat PA DATA grammar creat PA DATA grammar,0,0
12480069,DIRKRB-49,  creat checksum grammar creat checksum grammar,0,0
12480070,DIRKRB-50,  creat TransitedEncoding grammar creat transit encod grammar,0,0
12480071,DIRKRB-51,  creat KDC REQ BODY grammar creat KDC REQ BODY grammar,0,0
12480073,DIRKRB-52,  creat KDC REP grammar creat KDC REP grammar,0,0
12480074,DIRKRB-53,  creat EncKDCRepPart grammar creat enc KDC rep part grammar,0,0
12480075,DIRKRB-54,  creat LastReq grammar creat last req grammar,0,0
12480076,DIRKRB-55,  creat KRB SAFE BODY grammar creat KRB SAFE BODY grammar,0,0
12480077,DIRKRB-56,  creat KrbCredInfo grammar creat krb cred info grammar,0,0
12480078,DIRKRB-57,  creat METHOD DATA grammar creat METHOD DATA grammar,0,0
12480079,DIRKRB-58,  creat TYPED DATA grammar creat TYPED DATA grammar,0,0
12480080,DIRKRB-59,  creat PA ENC TIMESTAMP grammar creat PA ENC TIMESTAMP grammar,0,0
12480081,DIRKRB-60,  creat PA ENC TS ENC grammar creat PA ENC TS ENC grammar,0,0
12480082,DIRKRB-61,  creat ETYPE INFO ENTRY grammar creat ETYPE INFO ENTRY grammar,0,0
12480083,DIRKRB-62,  creat ETYPE INFO grammar creat ETYPE INFO grammar,0,0
12480084,DIRKRB-63,  creat ETYPE INFO ENTRY grammar creat ETYPE INFO ENTRY grammar,0,0
12480085,DIRKRB-64,  creat ETYPE INFO grammar creat ETYPE INFO grammar,0,0
12480086,DIRKRB-65,  creat AD RELEVANT grammar creat AD RELEVANT grammar,0,0
12480087,DIRKRB-66,  creat AD KDCIssued grammar creat AD KDC issu grammar,0,0
12480088,DIRKRB-67,  creat AD grammar creat AD grammar,0,0
12480089,DIRKRB-68,  creat AD MANDATORY KDC grammar creat AD MANDATORY KDC grammar,0,0
12480090,DIRKRB-69,  creat ticket grammar creat ticket grammar,0,0
12480091,DIRKRB-70,  creat EncryptedData grammar creat encrypt data grammar,0,0
12480092,DIRKRB-71,  creat PrincipalName grammar creat princip name grammar,0,0
12480093,DIRKRB-72,  creat HostAddresses grammar creat host address grammar,0,0
12480094,DIRKRB-73,  creat HostAddress grammar creat host address grammar,0,0
12480095,DIRKRB-74,  creat AuthorizationData grammar creat author data grammar,0,0
12480096,DIRKRB-75,  creat EncryptionKey grammar creat encrypt key grammar,0,0
12480097,DIRKRB-76,  creat KDC REQ grammar creat KDC REQ grammar,0,0
12480098,DIRKRB-77,  adapt error messag use grammar adapt error messag use grammar,0,0
12480099,DIRKRB-78,  add test grammar add test grammar,0,0
12480107,HBASE-3238,  HBase need CREATE permiss parent ZooKeeper parent znode base need CREATE permiss parent zoo keeper parent znode,0,0
12480142,HBASE-3239,  handl null region flush HLog cleanOldLogs handl null region flush log clean old log,0,0
12480161,TS-538,  replac INK statist API TS statist API replac INK statist API TS statist API,0,0
12480164,HBASE-3241,  check see exceed hbase regionserv maxlog limit incorrect check see exceed hbase regionserv maxlog limit incorrect,0,0
12480229,JCR-2813,  overwrit cach entri warn overwrit cach entri warn,0,0
12480252,HDFS-1505,  saveNamespace appear succeed even directori fail save save namespac appear succeed even directori fail save,0,0
12480320,TUSCANY-3792,  distribut domain broken distribut domain broken,0,0
12480347,COUCHDB-958,  compact databas intermitt kill replic compact databas intermitt kill replic,0,0
12480401,HADOOP-7046,  findbug warn trunk branch findbug warn trunk branch,0,0
12480402,HDFS-1511,  releas audit warn trunk branch releas audit warn trunk branch,0,0
12480466,HBASE-3253,  thrift miss repositori pom xml thrift miss repositori pom xml,0,0
12480473,OFBIZ-4029,  commit break author net process commit break author net process,0,0
12480571,KARAF-292,  maven filter issu window batch file kit maven filter issu window batch file kit,0,0
12480577,PDFBOX-899,  OutOfMemoryError PDFTextStripper memori error PDF text stripper,0,0
12480600,HBASE-3258,  EOF version file empti EOF version file empti,0,0
12480603,HBASE-3259,  kill region server wait master cluster state znode kill region server wait master cluster state znode,0,0
12480646,HBASE-3263,  stack overflow AssignmentManager stack overflow assign manag,0,0
12480650,HBASE-3265,  regionserv wait ROOT master wait RegionServers regionserv wait ROOT master wait region server,0,0
12480652,HBASE-3267,  close_region shell command break region close_region shell command break region,0,0
12480714,HBASE-3269,  HBase tabl truncat semant seem broken disabl tabl async default base tabl truncat semant seem broken disabl tabl async default,0,0
12480753,THRIFT-1006,  imposs correctli qualifi enum constant extern thrift file imposs correctli qualifi enum constant extern thrift file,0,0
12480829,TS-559,  segfault forward proxi HTTPS host not listen port segfault forward proxi HTTPS host not listen port,0,0
12480840,THRIFT-1008,  byte accessor throw NPE unset field byte accessor throw NPE unset field,0,0
12480916,PDFBOX-904,  potenti issu COSString UTF encod string potenti issu COS string UTF encod string,0,0
12480963,COUCHDB-968,  duplic IDs _all_docs duplic Ds _all_docs,0,0
12481009,DIRSERVER-1585,  request valu control not thread safe request valu control not thread safe,0,0
12482894,AMQ-2804,  databas lock driver overrid not found oracle_jdbc_driver use default implement databas lock driver overrid not found oracle_jdbc_driver use default implement,0,0
12482928,AMQ-2797,  KEYS file not includ use sign releas KEYS file not includ use sign releas,0,0
12483123,AMQ-2645,  deadlock FailoverTransport interrupt deadlock failov transport interrupt,0,0
12483153,AMQ-2768,  HTTPS transportConnector not creat SslSocket plain text one HTTPS transport connector not creat ssl socket plain text one,0,0
12483290,AMQ-2681,  set findMessageStatement caus problem JDBCPersistenceAdapter due error statement java set find messag statement caus problem JDBC persist adapt due error statement java,0,0
12483467,AMQ-2831,  set ClientID InvalidClientIDException http transport set client ID invalid client ID except http transport,0,0
12483544,AMQ-2910,  NullPointerException kahadb link list null pointer except kahadb link list,0,0
12483866,AMQ-2935,  java io EOFException chunk stream not exist page broker start java io EOF except chunk stream not exist page broker start,0,0
12483957,AMQ-2736,  KahaDB clean old file kaha DB clean old file,0,0
12484566,AMQCPP-303,  SEGFAULT startup main SEGFAULT startup main,0,0
12489970,SMX4-654,  improv featur xml leverag OBR improv karaf improv featur xml leverag OBR improv karaf,0,0
12490891,SMXCOMP-713,  thread problem servicemix HTTP render compon unus thread problem servicemix HTTP render compon unus,0,0
12491561,OPENJPA-1899,  evict object caus secondari object never load graph evict object caus secondari object never load graph,0,0
12491618,CASSANDRA-1790,  boot fail window window file renam failur boot fail window window file renam failur,0,0
12491629,CLEREZZA-367,  could not build org apach clerezza platform typerend core could not build org apach clerezza platform typerend core,0,0
12491639,CLEREZZA-368,  CLEREZZA render call insid ssp work properli anymor CLEREZZA render call insid ssp work properli anymor,0,0
12491702,HIVE-1817,  remov hive depend unreleas common cli snapshot remov hive depend unreleas common cli snapshot,0,0
12491796,HDFS-1524,  imag loader make sure read everi byte imag file imag loader make sure read everi byte imag file,0,0
12491806,HBASE-3296,  newli creat tabl end disabl instead assign newli creat tabl end disabl instead assign,0,0
12491812,OODT-65,  updat releas process publish python artifact PyPi updat releas process publish python artifact Py Pi,0,0
12491817,HBASE-3298,  regionserv close split caus doubl assign regionserv close split caus doubl assign,0,0
12491874,UIMA-1958,  ca editor plugin packag contain icon top level icon folder ca editor plugin packag contain icon top level icon folder,0,0
12491951,HBASE-3304,  get spuriou master fail bootup get spuriou master fail bootup,0,0
12492037,HBASE-3308,  SplitTransaction splitStoreFiles slow split lot split transact split store file slow split lot,0,0
12492527,HDFS-1529,  incorrect handl interrupt waitForAckedSeqno caus deadlock incorrect handl interrupt wait ack seqno caus deadlock,0,0
12492542,CASSANDRA-1829,  nodetool move broken nodetool move broken,0,0
12492684,HBASE-3318,  split rollback leav parent writesEnabled fals split rollback leav parent write enabl fals,0,0
12492744,CASSANDRA-1837,  delet column resurrect flush delet column resurrect flush,0,0
12492764,HBASE-3320,  compact paramet minCompactSize configur compact paramet min compact size configur,0,0
12492772,XERCESJ-1488,  NullPointerException caus XMLSchemaValidator addDefaultAttributes null pointer except caus XML schema valid add default attribut,0,0
12492786,HBASE-3321,  replic join clear log znode replic join clear log znode,0,0
12492801,HBASE-3323,  OOME master split log OOME master split log,0,0
12492802,KARAF-319,  pom hierarchi error pom hierarchi error,0,0
12492912,NPANDAY-358,  ResGen maven plugin fail find resourc multi modul project re gen maven plugin fail find resourc multi modul project,0,0
12492947,DIRSERVER-1590,  random stale test server integ time time random stale test server integ time time,0,0
12492967,HBASE-3332,  region stuck transit RS failur region stuck transit RS failur,0,0
12492970,ARIES-514,  ari build not avail bundl depend ari build not avail bundl depend,0,0
12493026,COUCHDB-984,  anim spinner icon glitch anim spinner icon glitch,0,0
12493090,AVRO-711,  JSON encod decod JSON encod decod,0,0
12493100,HBASE-3337,  restor HBCK fix unassign dupe assign new master restor HBCK fix unassign dupe assign new master,0,0
12493114,HBASE-3343,  server not shut lose log leas server not shut lose log leas,0,0
12493117,HBASE-3344,  master abort RPC server shut master abort RPC server shut,0,0
12493153,HBASE-3353,  tabl jsp handl entri META without server info tabl jsp handl entri META without server info,0,0
12493361,HBASE-3362,  META offlin OPENING OPENED wrong server locat META possibl META offlin OPENING OPENED wrong server locat META possibl,0,0
12493366,PDFBOX-922,  true type PDFont subclass support WinAnsiEncoding hardcod true type PD font subclass support win ansi encod hardcod,0,0
12493396,HBASE-3367,  fail log split not retri fail log split not retri,0,0
12493447,HDFS-1542,  deadlock configur writeXml serial form larger one DFS block deadlock configur write xml serial form larger one DFS block,0,0
12493481,AVRO-716,  new java build integr parent build remov cruft new java build integr parent build remov cruft,0,0
12493484,OFBIZ-4064,  order manag order entri show cart ftl problem probabl caus jqueri updat order manag order entri show cart ftl problem probabl caus jqueri updat,0,0
12493637,MAPREDUCE-2225,  MultipleOutputs not requir use writabl multipl output not requir use writabl,0,0
12493676,PDFBOX-924,  imag not get render correctli imag not get render correctli,0,0
12493713,HADOOP-7070,  JAAS configur deleg unknown applic name pre exist configur JAAS configur deleg unknown applic name pre exist configur,0,0
12493779,HBASE-3380,  master failov split log live server master failov split log live server,0,0
12493782,HDFS-1550,  NPE list file no locat NPE list file no locat,0,0
12494036,AMQ-3104,  kahaDB fail start server VM reset kaha DB fail start server VM reset,0,0
12494071,FELIX-2745,  new configur throw NPE new configur throw NPE,0,0
12494259,CASSANDRA-1917,  insert perform regress insert perform regress,0,0
12494281,HDFS-1561,  BackupNode listen default host backup node listen default host,0,0
12494297,STANBOL-31,  unabl find resourc eu iksproject eu iksproject kre parent pom unabl find resourc eu iksproject eu iksproject kre parent pom,0,0
12494332,HBASE-3402,  web UI show two META region web UI show two META region,0,0
12494333,HBASE-3403,  region orphan failur split region orphan failur split,0,0
12516958,FLUME-9,  DFO subsink surviv error DFO subsink surviv error,0,0
12516978,FLUME-24,  integr correct DFO translat FlumeNode integr correct DFO translat flume node,0,0
12517003,FLUME-53,  heartbeat node hang chang configur heartbeat node hang chang configur,0,0
12517060,FLUME-104,  fix agent deco decommiss fix agent deco decommiss,0,0
12517061,FLUME-103,  fix DFO agent deco decommiss fix DFO agent deco decommiss,0,0
12517065,FLUME-117,  licens header miss TestDiskFailoverBehavior java licens header miss test disk failov behavior java,0,0
12517075,FLUME-125,  bump flume document version bump flume document version,0,0
12517090,FLUME-128,  add licens copyright document sourc add licens copyright document sourc,0,0
12517101,FLUME-154,  scribe sourc next not exit close scribe sourc next not exit close,0,0
12517102,FLUME-153,  node get LOST config chang node get LOST config chang,0,0
12517103,FLUME-151,  command flow isol section incorrect command flow isol section incorrect,0,0
12517110,FLUME-162,  incorrect document around auto sink auto sourc chain incorrect document around auto sink auto sourc chain,0,0
12517131,FLUME-176,  autoE EChain not reconnect connect auto chain not reconnect connect,0,0
12517177,FLUME-218,  race condit tailsourc race condit tailsourc,0,0
12517179,FLUME-234,  flume agent node not alway close delet file flume agent node not alway close delet file,0,0
12517183,FLUME-230,  ChokeManager work ZK base configur store choke manag work ZK base configur store,0,0
12517184,FLUME-229,  flume collector not recov properli hdf namenod goe flume collector not recov properli hdf namenod goe,0,0
12517197,FLUME-252,  updat tail get rid race truncat problem updat tail get rid race truncat problem,0,0
12517250,FLUME-289,  flume man page flume man page,0,0
12517300,FLUME-345,  gener html ASCIIDOC contain GPL code gener html ASCIIDOC contain GPL code,0,0
12517305,FLUME-352,  document run flume window document run flume window,0,0
12517309,FLUME-348,  ThriftEventAdaptor return null nonexist attribut fetch thrift event adaptor return null nonexist attribut fetch,0,0
12517365,FLUME-416,  CollectorSink hang due ConcurrentModificationException RollSink collector sink hang due concurr modif except roll sink,0,0
12517366,FLUME-415,  properli handl licens aho corasick code properli handl licens aho corasick code,0,0
12517368,FLUME-413,  sourc context argument sourc context argument,0,0
