issue_id,reporter_col,team_col,component_col,grep_sec,grep_perf,Security_pos_col,Security_neu_col,Security_neg_col,Performance_pos_col,Performance_neu_col,Performance_neg_col,ST_col,Patch_col,CE_col,TC_col,EN_col,files_col,target_Security,target_Performance
517,Claus Ibsen,1,documentation,0,0,0.0,0.0,17.0,2.0,1.0,14.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/util/ValueHolder.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsProducer.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanEndpoint.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanExchange.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanHolder.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanInvocation.java;camel-core/src/main/java/org/apache/camel/component/bean/DefaultAnnotationExpressionFactory.java;camel-core/src/main/java/org/apache/camel/component/bean/MethodInfo.java;camel-core/src/main/java/org/apache/camel/component/bean/MethodInvocation.java;camel-core/src/main/java/org/apache/camel/component/bean/NoBeanAvailableException.java;camel-core/src/main/java/org/apache/camel/component/bean/ParameterInfo.java;camel-core/src/main/java/org/apache/camel/component/bean/XPathAnnotationExpressionFactory.java;camel-core/src/main/java/org/apache/camel/component/dataset/DataSetComponent.java;camel-core/src/main/java/org/apache/camel/component/dataset/DataSetConsumer.java;camel-core/src/main/java/org/apache/camel/component/dataset/DataSetEndpoint.java;camel-core/src/main/java/org/apache/camel/component/dataset/DataSetSupport.java;camel-core/src/main/java/org/apache/camel/component/direct/DirectProducer.java;camel-core/src/main/java/org/apache/camel/component/file/FileMessage.java;camel-core/src/main/java/org/apache/camel/component/file/FileProducer.java;camel-core/src/main/java/org/apache/camel/component/jmx/JMXComponent.java;camel-core/src/main/java/org/apache/camel/component/jmx/JMXConsumer.java;camel-core/src/main/java/org/apache/camel/component/jmx/JMXEndpoint.java;camel-core/src/main/java/org/apache/camel/component/jmx/JMXExchange.java;camel-core/src/main/java/org/apache/camel/component/list/ListComponent.java;camel-core/src/main/java/org/apache/camel/component/list/ListEndpoint.java;camel-core/src/main/java/org/apache/camel/component/log/LogComponent.java;camel-core/src/main/java/org/apache/camel/component/seda/ListPollingConsumer.java;camel-core/src/main/java/org/apache/camel/component/seda/SedaConsumer.java;camel-core/src/main/java/org/apache/camel/component/timer/TimerConsumer.java;camel-core/src/main/java/org/apache/camel/impl/DefaultConsumer.java;camel-core/src/main/java/org/apache/camel/processor/loadbalancer/TopicLoadBalancer.java;camel-core/src/main/java/org/apache/camel/AlreadyStoppedException.java;camel-core/src/main/java/org/apache/camel/CamelException.java;camel-core/src/main/java/org/apache/camel/CamelTemplate.java;camel-core/src/main/java/org/apache/camel/FailedToCreateProducerException.java;camel-core/src/main/java/org/apache/camel/InvalidHeaderTypeException.java;camel-core/src/main/java/org/apache/camel/InvalidPayloadException.java;camel-core/src/main/java/org/apache/camel/InvalidPayloadRuntimeException.java;camel-core/src/main/java/org/apache/camel/InvalidTypeException.java;camel-core/src/main/java/org/apache/camel/ProducerTemplate.java;camel-core/src/main/java/org/apache/camel/RuntimeCamelException.java;camel-core/src/main/java/org/apache/camel/impl/ServiceSupport.java;camel-core/src/main/java/org/apache/camel/impl/ReportingTypeConverterLoader.java;camel-core/src/main/java/org/apache/camel/impl/ReportingTypeConverterRegistry.java;components/camel-spring/src/main/java/org/apache/camel/spring/SpringInstrumentationAgent.java;camel-core/src/main/java/org/apache/camel/ProducerTemplate.java;camel-core/src/main/java/org/apache/camel/component/ref/package.html;camel-core/src/main/java/org/apache/camel/converter/stream/StreamCacheConverter.java;camel-core/src/main/java/org/apache/camel/language/simple/SimpleLanguage.java;camel-core/src/main/java/org/apache/camel/model/language/MethodCallExpression.java;camel-core/src/main/java/org/apache/camel/builder/BuilderSupport.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java;camel-core/src/main/java/org/apache/camel/component/file/FileEndpoint.java;camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java;camel-core/src/main/java/org/apache/camel/component/vm/VmComponent.java;camel-core/src/main/java/org/apache/camel/converter/CollectionConverter.java;camel-core/src/main/java/org/apache/camel/converter/jaxp/XmlConverter.java;camel-core/src/main/java/org/apache/camel/impl/DefaultExchange.java;camel-core/src/main/java/org/apache/camel/impl/converter/AsyncProcessorTypeConverter.java;camel-core/src/main/java/org/apache/camel/impl/converter/DefaultTypeConverter.java;camel-core/src/main/java/org/apache/camel/management/CamelNamingStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/model/ProcessorType.java;camel-core/src/main/java/org/apache/camel/processor/MulticastProcessor.java;camel-core/src/main/java/org/apache/camel/processor/idempotent/MemoryMessageIdRepository.java;camel-core/src/main/java/org/apache/camel/processor/loadbalancer/StickyLoadBalancer.java;camel-core/src/main/java/org/apache/camel/spi/ComponentResolver.java;camel-core/src/main/java/org/apache/camel/util/AsyncProcessorHelper.java;camel-core/src/main/java/org/apache/camel/util/DefaultTimeoutMap.java;camel-core/src/test/java/org/apache/camel/builder/BuilderWithScopesTest.java;camel-core/src/test/java/org/apache/camel/processor/LoadBalanceTest.java;camel-core/src/main/java/org/apache/camel/builder/NoErrorHandlerBuilder.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanComponent.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanProcessor.java;camel-core/src/main/java/org/apache/camel/component/dataset/DataSetComponent.java;camel-core/src/main/java/org/apache/camel/component/file/FileEndpoint.java;camel-core/src/main/java/org/apache/camel/impl/DefaultConsumer.java;camel-core/src/main/java/org/apache/camel/model/ConvertBodyType.java;camel-core/src/main/java/org/apache/camel/model/dataformat/CsvDataFormat.java;camel-core/src/main/java/org/apache/camel/model/loadbalancer/StickyLoadBalanceStrategy.java;camel-core/src/main/java/org/apache/camel/processor/DelegateAsyncProcessor.java;camel-core/src/main/java/org/apache/camel/processor/LoggingErrorHandler.java;camel-core/src/main/java/org/apache/camel/processor/MulticastProcessor.java;camel-core/src/main/java/org/apache/camel/processor/UnitOfWorkProcessor.java;camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java;camel-core/src/test/java/org/apache/camel/LanguageTestSupport.java;camel-core/src/test/java/org/apache/camel/builder/xml/XPathTest.java;camel-core/src/test/java/org/apache/camel/component/bean/BeanMethodWithMultipleParametersTest.java;camel-core/src/test/java/org/apache/camel/component/dataset/DataSetConsumeTest.java;camel-core/src/test/java/org/apache/camel/component/file/DirectoryCreateIssueTest.java;camel-core/src/test/java/org/apache/camel/converter/stream/StreamCacheConverterTest.java;camel-core/src/test/java/org/apache/camel/processor/ChoiceTest.java;camel-core/src/test/java/org/apache/camel/processor/DataFormatTest.java;camel-core/src/test/java/org/apache/camel/processor/InterceptWithPredicateAndProceedRouteTest.java;camel-core/src/test/java/org/apache/camel/processor/InterceptWithPredicateRouteTest.java;camel-core/src/test/java/org/apache/camel/processor/InterceptWithoutProceedRouteTest.java;camel-core/src/test/java/org/apache/camel/processor/MultiCastAggregatorTest.java;camel-core/src/test/java/org/apache/camel/processor/MulticastTest.java;camel-core/src/test/java/org/apache/camel/processor/RecipientListTest.java;camel-core/src/test/java/org/apache/camel/processor/StaticRecipientListTest.java;camel-core/src/test/java/org/apache/camel/processor/ThreadTest.java;camel-core/src/test/java/org/apache/camel/processor/ValidationTest.java;camel-core/src/test/java/org/apache/camel/processor/XPathChoiceTest.java;camel-core/src/test/java/org/apache/camel/view/DotViewTest.java;camel-core/src/main/java/org/apache/camel/impl/ProducerCache.java;camel-core/src/main/java/org/apache/camel/impl/ReportingTypeConverterLoader.java;camel-core/src/main/java/org/apache/camel/impl/ReportingTypeConverterRegistry.java;camel-core/src/main/java/org/apache/camel/util/IOHelper.java;camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java;camel-core/src/main/java/org/apache/camel/util/Out.java;camel-core/src/main/java/org/apache/camel/util/URISupport.java;camel-core/src/main/java/org/apache/camel/util/UnsafeUriCharactersEncoder.java;camel-core/src/main/java/org/apache/camel/converter/stream/StreamCacheConverter.java;camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java;camel-core/src/main/java/org/apache/camel/impl/DefaultLanguageResolver.java;camel-core/src/main/java/org/apache/camel/impl/DefaultLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/impl/converter/AsyncProcessorTypeConverter.java;camel-core/src/main/java/org/apache/camel/impl/converter/DefaultTypeConverter.java;camel-core/src/main/java/org/apache/camel/impl/converter/PropertyEditorTypeConverter.java;camel-core/src/main/java/org/apache/camel/impl/converter/TypeConverterLoader.java;camel-core/src/main/java/org/apache/camel/impl/converter/TypeConverterRegistry.java;camel-core/src/main/java/org/apache/camel/spi/Injector.java;camel-core/src/main/java/org/apache/camel/util/DefaultTimeoutMap.java;camel-core/src/main/java/org/apache/camel/util/FactoryFinder.java;camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java;camel-core/src/main/java/org/apache/camel/util/TimeoutMap.java;camel-core/src/main/java/org/apache/camel/model/AggregatorType.java;camel-core/src/main/java/org/apache/camel/model/BeanRef.java;camel-core/src/main/java/org/apache/camel/model/Block.java;camel-core/src/main/java/org/apache/camel/model/CatchType.java;camel-core/src/main/java/org/apache/camel/model/ChoiceType.java;camel-core/src/main/java/org/apache/camel/model/CompletedPredicate.java;camel-core/src/main/java/org/apache/camel/model/ConvertBodyType.java;camel-core/src/main/java/org/apache/camel/model/DelayerType.java;camel-core/src/main/java/org/apache/camel/model/ExceptionType.java;camel-core/src/main/java/org/apache/camel/model/FilterType.java;camel-core/src/main/java/org/apache/camel/model/FinallyType.java;camel-core/src/main/java/org/apache/camel/model/HandleFaultType.java;camel-core/src/main/java/org/apache/camel/model/IdempotentConsumerType.java;camel-core/src/main/java/org/apache/camel/model/IdentifiedType.java;camel-core/src/main/java/org/apache/camel/model/InterceptType.java;camel-core/src/main/java/org/apache/camel/model/InterceptorRef.java;camel-core/src/main/java/org/apache/camel/model/InterceptorType.java;camel-core/src/main/java/org/apache/camel/model/LoadBalanceType.java;camel-core/src/main/java/org/apache/camel/model/MulticastType.java;camel-core/src/main/java/org/apache/camel/model/OtherwiseType.java;camel-core/src/main/java/org/apache/camel/model/PolicyRef.java;camel-core/src/main/java/org/apache/camel/model/ProceedType.java;camel-core/src/main/java/org/apache/camel/model/ProcessorRef.java;camel-core/src/main/java/org/apache/camel/model/ProcessorType.java;camel-core/src/main/java/org/apache/camel/model/RecipientListType.java;camel-core/src/main/java/org/apache/camel/model/RedeliveryPolicyType.java;camel-core/src/main/java/org/apache/camel/model/ResequencerType.java;camel-core/src/main/java/org/apache/camel/model/RouteBuilderRef.java;camel-core/src/main/java/org/apache/camel/model/RouteContainer.java;camel-core/src/main/java/org/apache/camel/model/RoutingSlipType.java;camel-core/src/main/java/org/apache/camel/model/ServiceActivationType.java;camel-core/src/main/java/org/apache/camel/model/SetHeaderType.java;camel-core/src/main/java/org/apache/camel/model/SplitterType.java;camel-core/src/main/java/org/apache/camel/model/ThrottlerType.java;camel-core/src/main/java/org/apache/camel/model/ThrowFaultType.java;camel-core/src/main/java/org/apache/camel/model/TransformType.java;camel-core/src/main/java/org/apache/camel/model/TryType.java;camel-core/src/main/java/org/apache/camel/model/WhenType.java;camel-core/src/main/java/org/apache/camel/model/dataformat/DataFormatType.java;camel-core/src/main/java/org/apache/camel/model/loadbalancer/LoadBalancerType.java;camel-core/src/main/java/org/apache/camel/model/loadbalancer/RandomLoadBalanceStrategy.java;camel-core/src/main/java/org/apache/camel/model/loadbalancer/RoundRobinLoadBalanceStrategy.java;camel-core/src/main/java/org/apache/camel/model/loadbalancer/StickyLoadBalanceStrategy.java;camel-core/src/main/java/org/apache/camel/model/loadbalancer/TopicLoadBalanceStrategy.java;camel-core/pom.xml;camel-core/src/main/java/org/apache/camel/builder/ConstantProcessorBuilder.java;camel-core/src/main/java/org/apache/camel/builder/DataFormatClause.java;camel-core/src/main/java/org/apache/camel/builder/ErrorHandlerBuilder.java;camel-core/src/main/java/org/apache/camel/builder/ErrorHandlerBuilderSupport.java;camel-core/src/main/java/org/apache/camel/builder/ExpressionBuilder.java;camel-core/src/main/java/org/apache/camel/builder/PredicateFactory.java;camel-core/src/main/java/org/apache/camel/builder/xml/DomResultHandlerFactory.java;camel-core/src/main/java/org/apache/camel/builder/xml/ResultHandlerFactory.java;camel-core/src/main/java/org/apache/camel/builder/xml/StreamResultHandlerFactory.java;camel-core/src/main/java/org/apache/camel/builder/xml/StringResultHandlerFactory.java;camel-core/src/main/java/org/apache/camel/builder/xml/XPathLanguage.java;camel-core/src/main/java/org/apache/camel/component/file/FileEndpoint.java;camel-core/src/main/java/org/apache/camel/language/ExpressionEvaluationException.java;camel-core/src/main/java/org/apache/camel/language/LanguageAnnotation.java;camel-core/src/main/java/org/apache/camel/language/LanguageExpression.java;camel-core/src/main/java/org/apache/camel/language/bean/RuntimeBeanExpressionException.java;camel-core/src/main/java/org/apache/camel/processor/CatchProcessor.java;camel-core/src/main/java/org/apache/camel/processor/FilterProcessor.java;camel-core/src/main/java/org/apache/camel/processor/SendProcessor.java;camel-core/src/main/java/org/apache/camel/processor/ThroughputLogger.java;camel-core/src/main/java/org/apache/camel/processor/aggregate/UseLatestAggregationStrategy.java;camel-core/src/main/java/org/apache/camel/processor/exceptionpolicy/ExceptionPolicyStrategy.java;camel-core/src/main/java/org/apache/camel/processor/validation/ValidatorErrorHandler.java;camel-core/src/main/java/org/apache/camel/spi/InstrumentationAgent.java;camel-core/src/main/java/org/apache/camel/spi/LifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/ExchangePattern.java;camel-core/src/main/java/org/apache/camel/builder/xml/DomResultHandlerFactory.java;camel-core/src/main/java/org/apache/camel/builder/xml/MessageVariableResolver.java;camel-core/src/main/java/org/apache/camel/builder/xml/Namespaces.java;camel-core/src/main/java/org/apache/camel/builder/xml/ResultHandler.java;camel-core/src/main/java/org/apache/camel/builder/xml/ResultHandlerFactory.java;camel-core/src/main/java/org/apache/camel/builder/xml/StreamResultHandlerFactory.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanComponent.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanHolder.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanProcessor.java;camel-core/src/main/java/org/apache/camel/component/bean/DefaultAnnotationExpressionFactory.java;camel-core/src/main/java/org/apache/camel/component/bean/MethodInvocation.java;camel-core/src/main/java/org/apache/camel/component/bean/XPathAnnotationExpressionFactory.java;camel-core/src/main/java/org/apache/camel/component/dataset/DataSet.java;camel-core/src/main/java/org/apache/camel/component/direct/DirectEndpoint.java;camel-core/src/main/java/org/apache/camel/component/jmx/JMXConsumer.java;camel-core/src/main/java/org/apache/camel/component/jmx/JMXEndpoint.java;camel-core/src/main/java/org/apache/camel/component/timer/TimerEndpoint.java;camel-core/src/main/java/org/apache/camel/component/vm/VmComponent.java;camel-core/src/main/java/org/apache/camel/converter/CamelConverter.java;camel-core/src/main/java/org/apache/camel/converter/CollectionConverter.java;camel-core/src/main/java/org/apache/camel/converter/ObjectConverter.java;camel-core/src/main/java/org/apache/camel/converter/jaxp/DomConverter.java;camel-core/src/main/java/org/apache/camel/converter/jaxp/StringSource.java;camel-core/src/main/java/org/apache/camel/converter/jaxp/XmlConverter.java;camel-core/src/main/java/org/apache/camel/impl/DefaultEndpoint.java;camel-core/src/main/java/org/apache/camel/impl/DefaultExchange.java;camel-core/src/main/java/org/apache/camel/impl/DefaultRouteContext.java;camel-core/src/main/java/org/apache/camel/impl/DefaultUnitOfWork.java;camel-core/src/main/java/org/apache/camel/impl/MessageSupport.java;camel-core/src/main/java/org/apache/camel/impl/ProducerCache.java;camel-core/src/main/java/org/apache/camel/impl/SerializationDataFormat.java;camel-core/src/main/java/org/apache/camel/impl/converter/AnnotationTypeConverterLoader.java;camel-core/src/main/java/org/apache/camel/impl/converter/ArrayTypeConverter.java;camel-core/src/main/java/org/apache/camel/impl/converter/EnumTypeConverter.java;camel-core/src/main/java/org/apache/camel/management/CamelNamingStrategy.java;camel-core/src/main/java/org/apache/camel/management/DefaultInstrumentationAgent.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationProcessor.java;camel-core/src/main/java/org/apache/camel/processor/ThrowFaultProcessor.java;camel-core/src/main/java/org/apache/camel/processor/TryProcessor.java;camel-core/src/main/java/org/apache/camel/processor/resequencer/ResequencerEngine.java;camel-core/src/main/java/org/apache/camel/processor/resequencer/SequenceSender.java;camel-core/src/main/java/org/apache/camel/util/DefaultTimeoutMap.java;camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java;camel-core/src/main/java/org/apache/camel/util/UuidGenerator.java;tooling/camel-xsddoc/pom.xml;camel-core/src/main/java/org/apache/camel/management/DefaultInstrumentationAgent.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationAgentImpl.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingDefaultsTest.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingPlatformMBSTest.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingPropertiesTest.java;,0,0
524,William Tam,1,camel-core,0,1,1.0,1.0,85.0,5.0,2.0,80.0,0,1,0,0,0,camel-core/src/main/java/org/apache/camel/impl/RouteContext.java;camel-core/src/main/java/org/apache/camel/management/CamelNamingStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationAgentImpl.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationInterceptStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationProcessor.java;camel-core/src/main/java/org/apache/camel/model/ProcessorType.java;camel-core/src/main/java/org/apache/camel/spi/InstrumentationAgent.java;camel-core/src/main/java/org/apache/camel/spi/InterceptStrategy.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingDefaultsTest.java;,0,0
536,Eamonn Dwyer,0,camel-cxf,0,1,0.0,1.0,55.0,3.0,1.0,52.0,0,0,1,0,0,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfBinding.java;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfProducer.java;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/invoker/CxfClient.java;components/camel-cxf/src/test/java/org/apache/camel/component/cxf/CxfProducerContextTest.java;components/camel-cxf/src/test/java/org/apache/camel/component/cxf/CxfProducerRouterTest.java;components/camel-cxf/src/test/java/org/apache/camel/component/cxf/CxfProducerTest.java;,0,0
539,Roman Kalukiewicz,1,camel-core,0,0,0.0,0.0,23.0,3.0,0.0,20.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/builder/xml/XsltBuilder.java;,0,1
541,Christian Schneider,1,camel-core,0,0,0.0,2.0,50.0,3.0,3.0,46.0,0,1,1,0,0,camel-core/src/main/java/org/apache/camel/management/InstrumentationErrorHandlerWrappingStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/model/ProcessorType.java;camel-core/src/main/java/org/apache/camel/spi/ErrorHandlerWrappingStrategy.java;,0,0
550,Willem Jiang,1,camel-core; camel-spring,0,0,0.0,1.0,80.0,3.0,1.0,77.0,1,0,0,0,0,camel-core/src/main/java/org/apache/camel/builder/BuilderSupport.java;camel-core/src/main/java/org/apache/camel/component/file/FileConsumer.java;camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java;camel-core/src/main/java/org/apache/camel/component/vm/VmComponent.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/model/ChoiceType.java;camel-core/src/main/java/org/apache/camel/model/ProcessorType.java;camel-core/src/main/java/org/apache/camel/view/NodeData.java;camel-core/src/test/java/org/apache/camel/component/file/FileNoOpLockFileTest.java;camel-core/src/test/java/org/apache/camel/component/file/FilerProducerFileNamesTest.java;,0,0
551,Claus Ibsen,1,camel-core,0,0,0.0,0.0,16.0,1.0,0.0,15.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/component/file/strategy/FileProcessStrategyFactory.java;camel-core/src/main/java/org/apache/camel/component/file/strategy/NoOpFileProcessStrategy.java;camel-core/src/test/java/org/apache/camel/component/file/FileConsumerFailureHandledTest.java;camel-core/src/test/java/org/apache/camel/component/file/FileNoOpLockFileTest.java;camel-core/src/test/java/org/apache/camel/component/file/FileProducerRenameStrategyTest.java;,0,0
552,Claus Ibsen,1,camel-spring,0,0,0.0,0.0,25.0,0.0,0.0,25.0,0,0,0,0,0,components/camel-spring/pom.xml;,0,0
574,Willem Jiang,1,null,0,0,0.0,0.0,16.0,4.0,0.0,12.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/processor/MulticastProcessor.java;,0,1
581,Claus Ibsen,1,camel-core,0,0,2.0,0.0,13.0,1.0,0.0,14.0,0,0,1,0,0,camel-core/src/main/java/org/apache/camel/component/dataset/DataSetEndpoint.java;camel-core/src/main/java/org/apache/camel/impl/DefaultProducerTemplate.java;,0,0
582,Claus Ibsen,1,camel-core,0,1,1.0,0.0,13.0,1.0,0.0,13.0,0,1,0,0,0,camel-core/src/main/java/org/apache/camel/management/InstrumentationProcessor.java;camel-core/src/main/java/org/apache/camel/management/PerformanceCounter.java;camel-core/src/test/java/org/apache/camel/component/file/FileProduceGeneratedFileNameTest.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingDefaultsTest.java;,0,0
593,Dave Brosius,0,camel-core,0,0,0.0,0.0,10.0,0.0,0.0,10.0,0,1,0,0,0,camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java;camel-core/src/main/java/org/apache/camel/component/file/FileEndpoint.java;camel-core/src/main/java/org/apache/camel/converter/NIOConverter.java;camel-core/src/main/java/org/apache/camel/converter/ObjectConverter.java;camel-core/src/main/java/org/apache/camel/management/CamelNamingStrategy.java;camel-core/src/main/java/org/apache/camel/model/RedeliveryPolicyType.java;camel-core/src/main/java/org/apache/camel/processor/DeadLetterChannel.java;camel-core/src/main/java/org/apache/camel/util/PackageHelper.java;camel-core/src/main/java/org/apache/camel/util/ResolverUtil.java;,0,1
594,Jonathan Anstey,1,documentation; examples,0,0,1.0,0.0,14.0,0.0,0.0,15.0,0,1,0,0,0,examples/camel-example-cxf/README.txt;examples/camel-example-jms-file/README.txt;examples/camel-example-loan-broker/README.txt;examples/camel-example-spring-jms/README.txt;,0,0
596,Dave Brosius,0,camel-jms,0,0,0.0,0.0,12.0,2.0,0.0,10.0,0,1,0,0,0,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsComponent.java;,0,0
613,Willem Jiang,1,jmx,0,0,0.0,0.0,16.0,1.0,0.0,15.0,0,0,0,0,0,camel-core/pom.xml;camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;camel-core/src/main/java/org/apache/camel/impl/DefaultLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/impl/DefaultRouteContext.java;camel-core/src/main/java/org/apache/camel/impl/DelegateLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/management/DefaultInstrumentationAgent.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationErrorHandlerWrappingStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationProcessor.java;camel-core/src/main/java/org/apache/camel/management/JmxSystemPropertyKeys.java;camel-core/src/main/java/org/apache/camel/model/AggregatorType.java;camel-core/src/main/java/org/apache/camel/model/ProcessorType.java;camel-core/src/main/java/org/apache/camel/model/ResequencerType.java;camel-core/src/main/java/org/apache/camel/processor/BatchProcessor.java;camel-core/src/main/java/org/apache/camel/spi/ErrorHandlerWrappingStrategy.java;camel-core/src/main/java/org/apache/camel/spi/InstrumentationAgent.java;camel-core/src/main/java/org/apache/camel/spi/LifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/spi/RouteContext.java;camel-core/src/test/java/org/apache/camel/builder/ErrorHandlerTest.java;camel-core/src/test/java/org/apache/camel/builder/RouteBuilderTest.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationDisableTest.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingDefaultsTest.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingPlatformMBSTest.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingPropertiesTest.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationWithConnectorTest.java;components/camel-atom/pom.xml;components/camel-csv/pom.xml;components/camel-ftp/pom.xml;components/camel-http/pom.xml;components/camel-jcr/pom.xml;components/camel-jdbc/pom.xml;components/camel-jetty/pom.xml;components/camel-josql/pom.xml;components/camel-juel/pom.xml;components/camel-mina/pom.xml;components/camel-ognl/pom.xml;components/camel-quartz/pom.xml;components/camel-rmi/pom.xml;components/camel-spring/src/main/java/org/apache/camel/spring/CamelContextFactoryBean.java;components/camel-spring/src/main/java/org/apache/camel/spring/CamelJMXAgentType.java;components/camel-spring/src/main/java/org/apache/camel/spring/SpringInstrumentationAgent.java;components/camel-spring/src/test/java/org/apache/camel/spring/DefaultJMXAgentTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/DisableJmxAgentTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/DummyLifecycleStrategy.java;components/camel-spring/src/test/java/org/apache/camel/spring/JMXAgentTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/managment/CamelChoiceWithManagementTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/managment/JmxInstrumentationWithConnectorTest.java;components/camel-spring/src/test/resources/org/apache/camel/spring/defaultJmxConfig.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/disableJmxConfig.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/jmxConfig.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/management/jmxInstrumentationWithConnector.xml;components/camel-sql/pom.xml;components/camel-stream/pom.xml;components/camel-xmlbeans/pom.xml;components/camel-xmpp/pom.xml;components/camel-xstream/pom.xml;components/camel-spring/src/test/java/org/apache/camel/spring/JMXAgentTest.java;camel-core/src/main/java/org/apache/camel/management/DefaultInstrumentationAgent.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationWithConnectorTest.java;,0,0
615,Hadrian Zbarcea,1,camel-velocity,0,0,0.0,1.0,11.0,0.0,1.0,11.0,0,0,0,0,0,components/camel-velocity/src/main/java/org/apache/camel/component/velocity/VelocityEndpoint.java;components/camel-velocity/src/test/java/org/apache/camel/component/velocity/FruitFilter.java;components/camel-velocity/src/test/java/org/apache/camel/component/velocity/VelocitySetHeaderTest.java;components/camel-velocity/src/test/resources/org/apache/camel/component/velocity/AppleTemplate.vm;components/camel-velocity/src/test/resources/org/apache/camel/component/velocity/OrangeTemplate.vm;components/camel-velocity/src/test/resources/org/apache/camel/component/velocity/camel-context.xml;components/camel-velocity/pom.xml;,0,0
620,William Tam,1,camel-core,0,0,1.0,0.0,54.0,1.0,0.0,54.0,1,1,0,0,0,camel-core/src/main/java/org/apache/camel/model/ResequencerType.java;camel-core/src/test/java/org/apache/camel/processor/ResequencerTest.java;camel-core/src/test/java/org/apache/camel/processor/StreamResequencerTest.java;,0,0
