issue_id,reporter,component,keywords,summary_proc,description_proc,Performance,files
5048,Claus Ibsen,camel-core,0, memori leak seda compon ad remov lot seda endpoint differ queue name, add remov lot seda endpoint differ queue name seda compon may keep refer non use queue,1,camel-core/src/main/java/org/apache/camel/component/seda/SedaComponent.java;camel-core/src/main/java/org/apache/camel/component/seda/SedaEndpoint.java;camel-core/src/main/java/org/apache/camel/component/vm/VmComponent.java;camel-core/src/test/java/org/apache/camel/component/seda/SedaComponentReferenceEndpointTest.java;camel-core/src/test/java/org/apache/camel/component/vm/VmComponentReferenceEndpointTest.java;
5049,Claus Ibsen,camel-core,0, memori leak timer listen jmx enabl, ad remov lot rout jmx enabl load statist may leak memori rout listen properli remov rout remov due invalid equal hash code,1,camel-core/src/main/java/org/apache/camel/TimerListener.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedRoute.java;camel-core/src/main/java/org/apache/camel/support/TimerListenerManager.java;
5052,Christian Müller,camel-core,0, default unit work copi header origin messag jm messag, see nabbl detail,0,camel-core/src/main/java/org/apache/camel/impl/DefaultUnitOfWork.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/JmsMessageAsOriginalMessageInDefaultUnitOfWorkTest.java;
5055,Torsten Mielke,camel-activemq; camel-jms,0, offer way set transact manag camel jm, follow sampl spring config set camel activemq compon lt bean id activemq class org apach activemq camel compon activ mq compon gt lt properti name configur ref jm config amq gt lt bean gt lt bean id jm config amq class org apach activemq camel compon activ mq configur gt lt properti name connect factori ref jm pool connect factori gt lt properti name transact valu true gt lt lt properti name transact manag ref jm transact manag gt gt lt properti name cach level name valu cach consum gt lt bean gt lt bean id jm transact manag class org springframework jm connect jm transact manag gt lt properti name connect factori ref jm pool connect factori gt lt bean gt lt bean id jm connect factori class org apach activemq activ mq connect factori gt lt properti name broker url valu tcp localhost gt lt properti name watch topic advisori valu fals gt lt bean gt lt bean id jm pool connect factori class org apach activemq pool pool connect factori gt lt properti name max connect valu gt lt properti name connect factori ref jm connect factori gt lt bean gt activ mq configur set transact true configur jm transact manag also pool connect factori use config camel jm compon would similar spring jm javadoc abstract poll messag listen contain set transact manag state note consid use local jm transact instead simpli switch session transact flag true order use local transact jm session entir receiv process includ session oper perform session awar messag listen send respons messag basic advis set transact true specifi tx manag benefit cach level set honor use local transact without configur tx manag tx manag configur cach happen dmlc level necessari reli pool connect factori discuss howev right possibl configur cameljm camel activemq compon use extern tx manag transact true set even set lazi creat transact manag fals case camel activemq still creat default jm transact manag activ mq configur javapubl platform transact manag get transact manag platform transact manag answer super get transact manag transact amp amp answer null let auto default transact manag specifi answer creat transact manag set transact manag answer answer get transact manag return answer case camel jm throw except jm configur java platform transact manag tm get transact manag tm null contain set transact manag tm els transact throw new illeg argument except properti transact enabl transact manag inject allow use transact camel jm camel activemq without set extern tx manag,0,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsComponent.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsConfiguration.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsEndpoint.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/JmsEndpointConfigurationTest.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsConfiguration.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/JmsEndpointConfigurationTest.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsConfiguration.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/JmsEndpointConfigurationTest.java;
5058,Zach Calvert,camel-core,0, bug uniqu endpoint leak default inflight repositori, endpoint protocol use uniqu ur leak string hash map store default inflight repositori org apach camel impl default inflight repositori seem refer count scheme place remov stop method call shut system run xmpp endpoint use protocol like xmpp someaccount domain password account million account activ may messag time anoth refer remov endpoint count count becom refer remov size method still return appropri result pleas care implement synchron object perhap atom integ reflect read write lock endpoint count modif,1,camel-core/src/main/java/org/apache/camel/impl/DefaultInflightRepository.java;camel-core/src/test/java/org/apache/camel/impl/DefaultInflightRepositoryConcurrentTest.java;camel-core/src/test/java/org/apache/camel/impl/DefaultInflightRepositoryConcurrentTest.java;camel-core/src/main/java/org/apache/camel/impl/DefaultInflightRepository.java;camel-core/src/main/java/org/apache/camel/impl/RouteService.java;camel-core/src/main/java/org/apache/camel/spi/InflightRepository.java;camel-core/src/test/java/org/apache/camel/impl/InflightRepositoryRemoveRouteTest.java;camel-core/src/test/java/org/apache/camel/impl/DefaultInflightRepositoryConcurrentTest.java;
5063,Preben Asmussen,camel-core,0, npe camel valid, valid compon seem broken give npe load xsd classpath unittest see http camel nabbl com npe camel valid tc htmlprefix classpath eg lt uri valid classpath broadcast monitor xsd gt help,0,camel-core/src/main/java/org/apache/camel/component/validator/DefaultLSResourceResolver.java;camel-core/src/test/java/org/apache/camel/component/validator/ValidatorIllegalImportTest.java;camel-core/src/test/resources/org/apache/camel/component/validator/BroadcastMonitor.xsd;camel-core/src/test/resources/org/apache/camel/component/validator/BroadcastMonitorFixed.xsd;camel-core/src/test/resources/org/apache/camel/component/validator/health.xsd;camel-core/src/test/resources/org/apache/camel/component/validator/person.xsd;
5080,João Anacleto,null,0, camel jt paramet length program call issu, length paramet program pgm greater length valu paramet set incorrectli exampl input program pgm param gt alphanumer length param gt alphanumer length string array valu set paramet param param,0,components/camel-jt400/src/main/java/org/apache/camel/component/jt400/Jt400PgmProducer.java;
5081,Christian Müller,tests,0, org apach camel compon mybati bati batch consum test test batch consum fail unpredict, assum see failur insert first test databas first one mybati consum start poll databas see build failur http build apach org job camel fulltest org apach camel camel mybati,0,components/camel-mybatis/src/main/java/org/apache/camel/component/mybatis/MyBatisConsumer.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisBatchConsumerTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisDeleteTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisInsertTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisPollingDelayRouteTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisQueueTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisRouteEmptyResultSetTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisSelectListTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisSelectListWithSplitTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisSelectOneTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisShutdownAllTasksTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisShutdownCurrentTaskOnlyTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisTestSupport.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisUnknownStatementTypeTest.java;components/camel-mybatis/src/test/java/org/apache/camel/component/mybatis/MyBatisUpdateTest.java;components/camel-mybatis/src/test/resources/SqlMapConfig.xml;
5097,Hadrian Zbarcea,null,0, incorrect featur definit camel fop,,0,
5099,Claus Ibsen,camel-core,0, timer compon use thread name pattern thread name align camel thread, use timer compon thread name timer name foo info rout fire timer camel camel thread foo info rout fire timer,0,camel-core/src/main/java/org/apache/camel/component/timer/TimerComponent.java;camel-core/src/test/java/org/apache/camel/component/timer/TimerRouteTest.java;camel-core/src/main/java/org/apache/camel/component/timer/TimerComponent.java;
5100,Claus Ibsen,camel-spring,0, add option autogen column csv data format xml dsl, see nabblehttp camel nabbl com csv dateformat bug attribut autogen column allow appear element camel csv tp html option expos lt csv gt data format xml ds ls,0,camel-core/src/main/java/org/apache/camel/model/dataformat/CsvDataFormat.java;components/camel-csv/src/test/java/org/apache/camel/dataformat/csv/CsvMarshalAutogenColumnsSpringTest.java;components/camel-csv/src/test/resources/org/apache/camel/dataformat/csv/CsvMarshalAutogenColumnsSpringTest-context.xml;camel-core/src/main/java/org/apache/camel/model/dataformat/CsvDataFormat.java;
5102,Claus Ibsen,camel-core; jmx,0, timer endpoint get state work jmx, get state attribut work,0,camel-core/src/main/java/org/apache/camel/component/timer/TimerEndpoint.java;
5105,Babak Vahdat,camel-spring,0, add option config ref strategi ref csv data format xml dsl, camel provid autogen column option bring much default true explicit valu set fals noth append output use config ref strategi ref option could bring power express insid xml dsl like insid java follow sampl user custom use csv config csv strategi use lt camel context id camel xmln http camel apach org schema spring gt lt rout gt lt uri direct start gt lt marshal gt lt csv autogen column fals delimit config ref csv config gt lt marshal gt lt convert bodi type java lang string gt lt uri mock result gt lt rout gt lt rout gt lt uri direct start gt lt marshal gt lt make use strategi default one org apach common csv csv strategi default strategi gt lt csv autogen column fals delimit config ref csv config strategi ref excel strategi gt lt marshal gt lt convert bodi type java lang string gt lt uri mock result gt lt rout gt lt camel context gt lt bean id csv config class org apach common csv writer csv config gt lt properti name field gt lt list gt lt interest item order id amount gt lt bean class org apach common csv writer csv field gt lt properti name name valu item gt lt bean gt lt list gt lt properti gt lt bean gt lt bean id csv config class org apach common csv writer csv config gt lt properti name field gt lt list gt lt interest order id amount item gt lt bean class org apach common csv writer csv field gt lt properti name name valu order id gt lt bean gt lt bean class org apach common csv writer csv field gt lt properti name name valu amount gt lt bean gt lt list gt lt properti gt lt bean gt lt bean id excel strategi class org springframework bean factori config field retriev factori bean gt lt properti name static field valu org apach common csv csv strategi excel strategi gt lt bean gt,0,camel-core/src/main/java/org/apache/camel/model/dataformat/CsvDataFormat.java;components/camel-csv/src/test/java/org/apache/camel/dataformat/csv/CsvMarshalAutogenColumnsSpringTest.java;components/camel-csv/src/test/resources/org/apache/camel/dataformat/csv/CsvMarshalAutogenColumnsSpringTest-context.xml;
5108,Michael Shorter,camel-restlet,0, set restlet server option return http header set exchang, underli restlet server option set via endpoint option http header expir last modifi return properli exchang restlet,0,components/camel-restlet/src/main/java/org/apache/camel/component/restlet/DefaultRestletBinding.java;components/camel-restlet/src/main/java/org/apache/camel/component/restlet/RestletBinding.java;components/camel-restlet/src/main/java/org/apache/camel/component/restlet/RestletComponent.java;components/camel-restlet/src/test/java/org/apache/camel/component/restlet/RestletAddRouteTest.java;components/camel-restlet/src/test/java/org/apache/camel/component/restlet/RestletRestartRouteTest.java;
5115,Willem Jiang,camel-cxf,0, cxf bean destin copi messag header messag, user complain access header cxfbean mail thread let cxf bean destin copi messag header send messag back http camel nabbl com camel cxf drop header tt html,0,components/camel-cxf-transport/src/main/java/org/apache/camel/component/cxf/common/message/DefaultCxfMesssageMapper.java;components/camel-cxf/src/test/java/org/apache/camel/component/cxf/cxfbean/CxfBeanTest.java;components/camel-cxf/src/test/resources/org/apache/camel/component/cxf/cxfbean/CxfBeanTest-context.xml;
5122,Jean-Baptiste Onofré,camel-rmi,0, rmi endpoint handl nest except rais camel runtim except instead remot except, rout look like lt uri rmi gt lt uri bean gt except rais bean rmi endpoint ignor except describ remot interfac alway rais runtim camel except nest origin except runtim camal except rais rmi endpoint would make sens rais remot except rmi endpoint,0,components/camel-rmi/src/main/java/org/apache/camel/component/rmi/RmiConsumer.java;components/camel-rmi/src/test/java/org/apache/camel/component/rmi/DamnException.java;components/camel-rmi/src/test/java/org/apache/camel/component/rmi/EchoService.java;components/camel-rmi/src/test/java/org/apache/camel/component/rmi/IEcho.java;components/camel-rmi/src/test/java/org/apache/camel/component/rmi/RmiConcurrencyTest.java;components/camel-rmi/src/test/java/org/apache/camel/component/rmi/RmiDamnExceptionTest.java;components/camel-rmi/src/test/java/org/apache/camel/component/rmi/RmiIllegalArgumentExceptionTest.java;
5140,Claus Ibsen,camel-core,0, bean compon handler take preced bean implement predic, use bean camel rout specifi method name invok camel scan suitabl method use handler annot take preced process howev bean implement predic processor camel use howev handler use instead end user expect also tell doc,0,camel-core/src/main/java/org/apache/camel/component/bean/BeanProcessor.java;camel-core/src/test/java/org/apache/camel/component/bean/BeanHandlerMethodPredicateTest.java;camel-core/src/test/java/org/apache/camel/component/bean/MyHandlerPredicateBean.java;
5162,Claus Ibsen,camel-core,0, except handler continu predic invok twice per except, see camel use handl predic continu predic evalu twice per except end user would normal except,0,camel-core/src/main/java/org/apache/camel/processor/RedeliveryErrorHandler.java;camel-core/src/test/java/org/apache/camel/processor/onexception/OnExceptionContinuePredicateTest.java;camel-core/src/test/java/org/apache/camel/processor/onexception/OnExceptionContinueTwoPredicateTest.java;
5167,Radoslaw Szymanek,null,0, except polici within global context lost error handler redefin within rout context, may well camel featur limit java dsl found indic warn featur camel book web document rout somewhat ill defin local error handler place bean part mayb type mistak nasti side effect loos global except polici least complain rout creation moreov rout work properli remov global error handler rather nasti effect rout definit correct depend exist global error handler definit move local error handler bean part test pass except polici trigger work properli soon redefin error handler within rout except polici longer applic rout rout propag except back caller error handler default error handler maximum redeliveri except null pointer except class set redeliveri new null registr date processor direct properti file rout id registr entri properti file set header exchang file name simpl bodi firstnam bodi surnam bean registr properti bean class convert potenti bug camel error handler like global turn except defin global context pick error handler default error handler maximum redeliveri code work default handler creat global context file folder,0,camel-core/src/test/java/org/apache/camel/issues/SameRouteAndContextScopedErrorHandlerIssueTest.java;
5177,Claus Ibsen,camel-core,0, avoid pars uri time get uri endpoint, camel new endpoint configur introduc fine grain detail uri howev get endpoint uri method endpoint pars uri call need also unnecessari overhead pars also camel built type convert use pars hardcod properti editor type convert consid remov thread safe caus unforeseen side effect rd parti project regist properti convert,1,components/camel-irc/src/test/java/org/apache/camel/component/irc/IrcConfigurationTest.java;components/camel-cxf/src/test/java/org/apache/camel/component/cxf/spring/CxfEndpointBeansRouterTest.java;camel-core/src/main/java/org/apache/camel/EndpointConfiguration.java;camel-core/src/main/java/org/apache/camel/impl/ConfigurationHelper.java;camel-core/src/main/java/org/apache/camel/impl/DefaultComponent.java;camel-core/src/main/java/org/apache/camel/impl/DefaultEndpoint.java;camel-core/src/main/java/org/apache/camel/impl/DefaultEndpointConfiguration.java;camel-core/src/main/java/org/apache/camel/impl/MappedEndpointConfiguration.java;camel-core/src/test/java/org/apache/camel/impl/ConfigurationHelperTest.java;camel-core/src/test/java/org/apache/camel/impl/EndpointConfigurationTest.java;
5178,Anders,camel-core,0, io except space left devic except swallow camel, rout file use gener file consum object except swallow lock file cant creat harddriv space gener file consum javaprotect void process exchang final exchang exchang gener file lt gt file get exchang file properti exchang log trace process file file must extract absolut name begin strategi file could potenti pre move file name would chang string absolut file name file get absolut file path check begin process file tri final gener file process strategi lt gt process strategi endpoint get gener file process strategi boolean begin process strategi begin oper endpoint exchang file begin log debug endpoint cannot begin process file file begin return fals remov file progress list longer progress endpoint get progress repositori remov absolut file name return catch except log debug enabl log debug endpoint cannot begin process file file due get messag endpoint get progress repositori remov absolut file name return process strategi begin oper endpoint exchang file throw java io io except swallow catch method never propag error handl camel output log camel camel thread file user xxxx yyyi file debug compon file file consum endpoint file user xxxx yyyi file cannot begin process file gener file user xxxx yyyi file file due space left devicejava io io except space left devic java io unix file system creat file exclus nativ method na java io file creat new file file java na org apach camel compon file strategi marker file exclus read lock strategi acquir exclus read lock marker file exclus read lock strategi java camel core jar org apach camel compon file strategi gener file process strategi support begin gener file process strategi support java camel core jar org apach camel compon file strategi gener file renam process strategi begin gener file renam process strategi java camel core jar org apach camel compon file gener file consum process exchang gener file consum java camel core jar org apach camel compon file gener file consum process batch gener file consum java camel core jar org apach camel compon file gener file consum poll gener file consum java camel core jar org apach camel impl schedul poll consum run schedul poll consum java camel core jar org apach camel impl schedul poll consum run schedul poll consum java camel core jar java util concurr executor runnabl adapt call executor java na java util concurr futur task sync inner run reset futur task java na java util concurr futur task run reset futur task java na java util concurr schedul thread pool executor schedul futur task access schedul thread pool executor java na java util concurr schedul thread pool executor schedul futur task run period schedul thread pool executor java na java util concurr schedul thread pool executor schedul futur task run schedul thread pool executor java na java util concurr thread pool executor worker run task thread pool executor java na java util concurr thread pool executor worker run thread pool executor java na java lang thread run thread java na tri tri error handl rout default error handler way except never handl method ie camel log swallow,0,camel-core/src/main/java/org/apache/camel/component/file/GenericFileConsumer.java;camel-core/src/main/java/org/apache/camel/impl/DefaultConsumer.java;camel-core/src/main/java/org/apache/camel/impl/LoggingExceptionHandler.java;camel-core/src/test/java/org/apache/camel/component/file/FileConsumerCustomExceptionHandlerTest.java;camel-core/src/test/java/org/apache/camel/component/file/FileConsumerCustomExceptionHandlerTest.java;camel-core/src/test/java/org/apache/camel/component/file/FileConsumerCustomExceptionHandlerTest.java;
5180,Magnus Palmér,camel-bindy,0, backmerg camel bindi compon non requir field, issu origin report via camel backmerg camel fix branch merg revis local branch updat two new test case merg one test fail merg test successful attach updat model tabtest revis author ningjiang date den februari messag camel support set default valu field bindi cv modifi camel trunk compon camel bindi src main java org apach camel dataformat bindi bindi csv factori java modifi camel trunk compon camel bindi src main java org apach camel dataformat bindi annot data field java modifi camel trunk compon camel bindi src test java org apach camel dataformat bindi csv bindi simpl csv unmarshal test java modifi camel trunk compon camel bindi src test java org apach camel dataformat bindi model simpl oneclass order java,0,components/camel-bindy/src/test/java/org/apache/camel/dataformat/bindy/csv/BindyTabSeparatorTest.java;components/camel-bindy/src/test/java/org/apache/camel/dataformat/bindy/model/tab/PurchaseOrder.java;
5187,christian ohr,camel-core,0, jmx issu web sphere, set camel web applic web sphere encount two issu document camel jmx doc propos follow set web sphere lt camel jmx agent id agent creat connector true mbean object domain name org yournam mbean server default domain web sphere gt regist bean platform mbean server instead web sphere bean server follow setup work better lt camel jmx agent id agent creat connector fals mbean object domain name org yournam use platform bean server fals mbean server default domain web sphere gt camel rout tracer default error handler bean tri regist web sphere chang object name registr server regist name default manag agent regist bean server alway return fals caus bean regist caus except web contain warn default manag lifecycl strategi error handler add could regist error handler builder error handler builder ref camel default error handler builder error handler bean javax manag instanc alreadi exist except org apach camel cell wdf lap node cell name default error handler builder ref camel default error handler builder context wdf lap camel context type errorhandl node wdf lap node process server com sun jmx mbeanserv repositori add bean repositori java com sun jmx interceptor default bean server interceptor intern add object default bean server interceptor java com sun jmx interceptor default bean server interceptor regist dynam bean default bean server interceptor java com sun jmx interceptor default bean server interceptor regist object default bean server interceptor java com sun jmx interceptor default bean server interceptor regist bean default bean server interceptor java com sun jmx mbeanserv jmx bean server regist bean jmx bean server java com ibm ws manag platform bean server regist bean platform bean server java org apach camel manag default manag agent regist bean server default manag agent java org apach camel manag default manag agent regist default manag agent java web applic start lot except log propos instead use set lt object name gt mbean regist use map lt object name object name gt key camel object name valu actual deploy object name provid patch illustr idea,1,camel-core/src/main/java/org/apache/camel/management/DefaultManagementAgent.java;camel-core/src/test/java/org/apache/camel/management/DefaultManagementAgentMockTest.java;
5189,Claus Ibsen,camel-core,0, bean compon preserv properti exchang allow transfer state, see nabblehttp camel nabbl com state dynam router tp html allow ei ps dynam rout use state use bean express,0,camel-core/src/main/java/org/apache/camel/language/bean/BeanExpression.java;camel-core/src/test/java/org/apache/camel/processor/DynamicRouterExchangeHeadersTest.java;camel-core/src/test/java/org/apache/camel/processor/DynamicRouterExchangePropertiesTest.java;
5192,Jean-Baptiste Onofré,camel-cxf; camel-spring; camel-spring-integration,0, spring schema date, uri spring schema updat camel http camel apach org schema cxf see start suffix schema spring blueprint howev spring schema resourc file updat suffix,0,components/camel-cxf/src/main/resources/META-INF/spring.schemas;components/camel-spring-integration/src/main/resources/META-INF/spring.schemas;components/camel-spring-security/src/main/resources/META-INF/spring.schemas;components/camel-spring/src/main/resources/META-INF/spring.schemas;
5193,Christian Tytgat,camel-core,0, strang warn appear warn org apach camel processor dead letter channel cannot determin current rout exchang id, warn get print everyth seem work hope dri camel context jm consum dispatch http queue warn org apach camel processor dead letter channel cannot determin current rout exchang id id dri ixor fallback use first error handler dri camel context jm consum dispatch http queue warn distribut kv dispatch fail deliveri attempt org apach http conn http host connect except connect http refus kv passtim queue dispatch http queue id dri ixor look log statement redeliveri error handler find els except polici get error handler empti note realli happen code fail safe backward compat old behavior log warn cannot determin current rout exchang id fallback use first error handler exchang get exchang id processor except polici get error handler iter next happen happen rout caus warn think start made rout transact shown log snippet warn print http endpoint throw io except rout endpoint dispatch endpoint dispatch queue cach level name cach consum amp necessari messag group work concurr consum herm dri distribut kv concurr outgo http dispatch amp max concurr consum herm dri distribut kv max concurr outgo http dispatch rout id rout id dispatch queue except throwabl class transact rout overrid default error handler avoid messag go activ mq dlq forward dlq endpoint dlq handl true end transact determin action time point sequenc check need happen messag bean ref time point sequenc handl dispatch choic normal situat messag sent header time point sequenc header action equal constant time point sequenc action proceed endpoint dispatch delay messag usual previou error destin header time point sequenc header action equal constant time point sequenc action reenqueu log log level info enqueu messag log format endpoint dispatch queue otherwis log log level error action header set messag log format endpoint dlq end end endpoint dispatch rout id rout id dispatch except io except class case io except messag alway enqueu reschedul paramet set time point sequenc bean ref time point sequenc handl failur log log level warn fail deliveri attempt header tp sec attempt header camel except caught messag log format endpoint dispatch queue handl true end clear http header avoid interfer http endpoint remov header camel http set header exchang http uri simpl http header header destin address set header exchang http path simpl properti herm dri distribut kv control urlpath set header exchang content type constant applic xml set header exchang content encod constant gzip use gzip compress log verbos log level send request header camel http uri header camel http path messag log format use multicast instead pipelin audit log contain http respons multicast stop except endpoint timingpoint http http client configur ref time point http client configur amp header filter strategi distribut http header filter strategi endpoint audit outgo end bean ref time point sequenc handl success,0,camel-core/src/test/java/org/apache/camel/issues/SingleOutputInMulticastIssueTest.java;camel-core/src/main/java/org/apache/camel/processor/MulticastProcessor.java;camel-core/src/test/java/org/apache/camel/issues/SingleOutputInMulticastIssueTest.java;
5196,Steve Barham,camel-ftp,0, sftp chang exclus read lock strategi check correct field determin file chang, recent upgrad camel recent version confirm bug still trunk camel gener file chang exclus read lock strategi check modif time file use gener file last modifi field set sftp compon remot file file get attr get time camel onward behaviour implement sftp chang exclus read lock strategi incorrectli mind retriev timestamp line use new last modifi get attr get time take atim file make great deal sens posix compliant filesystem atim increment everi time file poll mean strategi never abl mark file unchang filesystem mount nowaday noatim relatim mtime still absolut safest mechan determin someth write target file impact bug cannot reliabl poll file remot sftp server,0,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/strategy/SftpChangedExclusiveReadLockStrategy.java;
5198,João Loureiro,null,0, implement connect pool jt compon, instead eagerli obtain new connect system endpoint instanc request one connect pool user specifi connect pool use let camel provid one default behaviour function speak featur introduc chang view optim advanc usag scenario thread safeti produc consum inher thread safe becam thread safe regard start stop lifecycl follow text use document new uri option nameconnect pool default valu connect pool instanc descript camel refer com ibm access connect pool instanc registri use obtain connect system look notat charact use,1,components/camel-jt400/src/main/java/org/apache/camel/component/jt400/Jt400Component.java;components/camel-jt400/src/main/java/org/apache/camel/component/jt400/Jt400DataQueueConsumer.java;components/camel-jt400/src/main/java/org/apache/camel/component/jt400/Jt400DataQueueEndpoint.java;components/camel-jt400/src/main/java/org/apache/camel/component/jt400/Jt400DataQueueProducer.java;components/camel-jt400/src/main/java/org/apache/camel/component/jt400/Jt400DataQueueService.java;components/camel-jt400/src/main/java/org/apache/camel/component/jt400/Jt400Endpoint.java;components/camel-jt400/src/main/java/org/apache/camel/component/jt400/Jt400PgmEndpoint.java;components/camel-jt400/src/main/java/org/apache/camel/component/jt400/Jt400PgmProducer.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/Jt400ComponentDefaultConnectionPoolTest.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/Jt400ComponentTest.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/Jt400DataQueueConsumerTest.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/Jt400DataQueueEndpointTest.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/Jt400DataQueueProducerTest.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/Jt400EndpointConnectionTest.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/Jt400EndpointTest.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/Jt400PgmEndpointTest.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/Jt400PgmRouteTest.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/Jt400RouteTest.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/Jt400TestSupport.java;components/camel-jt400/src/test/java/org/apache/camel/component/jt400/MockAS400ConnectionPool.java;
5199,Isidro Moreno,camel-core,0, initi delay idempot repositori endpoint uri paramet fail read camel context turkish languag set host oper system, org apach camel util object helper capit method use nativ java string upper case method without paramet perform capit accord oper system current languag region set configur set turkish call capit method string start paramet return turkish dot capit wrong accord programmat languag expect behavior behaviour impact least endpoint uri paramet name start char idempot repositori initi delay uri paramet setter getter method lookup perform paramet wrong method name return due object helper capit method method use standard java string upper case function return dot instead dotless idempot repositori initi delay paramet solv attach patch consist refactor object helper capit method instead call upper case method call upper case local english enforc charact dotless return,0,camel-core/src/main/java/org/apache/camel/builder/xml/TimeUnitAdapter.java;camel-core/src/main/java/org/apache/camel/component/log/LogComponent.java;camel-core/src/main/java/org/apache/camel/component/mock/TimeClause.java;camel-core/src/main/java/org/apache/camel/impl/ConfigurationHelper.java;camel-core/src/main/java/org/apache/camel/impl/DefaultHeaderFilterStrategy.java;camel-core/src/main/java/org/apache/camel/impl/DefaultShutdownStrategy.java;camel-core/src/main/java/org/apache/camel/impl/ScheduledPollConsumer.java;camel-core/src/main/java/org/apache/camel/main/MainSupport.java;camel-core/src/main/java/org/apache/camel/model/SamplingDefinition.java;camel-core/src/main/java/org/apache/camel/processor/SamplingThrottler.java;camel-core/src/main/java/org/apache/camel/util/CamelContextHelper.java;camel-core/src/main/java/org/apache/camel/util/CaseInsensitiveMap.java;camel-core/src/main/java/org/apache/camel/util/GZIPHelper.java;camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java;camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java;camel-core/src/main/java/org/apache/camel/util/Time.java;camel-core/src/main/java/org/apache/camel/view/NodeData.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationWithConnectorTest.java;camel-core/src/test/java/org/apache/camel/management/ManagedShutdownStrategyTest.java;camel-core/src/test/java/org/apache/camel/processor/RoutePerformanceCountTest.java;camel-core/src/test/java/org/apache/camel/processor/RoutePerformanceTest.java;camel-core/src/test/java/org/apache/camel/processor/async/MyAsyncComponent.java;
5200,Claus Ibsen,camel-core,0, potenti dead lock shut camel notifi builder notic, see nabblehttp camel nabbl com graceful shutdown timeout due notifi builder block context tp html avoid synchron get rout method realli need,1,camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;camel-core/src/test/java/org/apache/camel/issues/NotifyBuilderOnFailureShutdownCamelIssueTest.java;
