issue_id,reporter,component,keywords,pre_sum,summary,pre_des,description,des-1,des-2,des-3,des-4,des-5,files,Surprising
3921,Andrii Tkach,ambari-web,0,Hovers stay after manage-config-groups dialog is closed, hover stay manag config group manag config group dialog close,I opened the manage-config-groups dialog and hovered on one of the actions (remove host from config-group). Then I saved or cancelled to close the dialog. The hover still remains in the middle of page.I have seen this in other usages as well. We need to make sure that all hovers are closed when the focus is lost., open manag config group manag config group dialog hover one action remov host config group config group save cancel close dialog dialog hover still remain middl page page seen usag well well need make sure hover close focu lost lost,0,0,0,0,0,ambari-web/app/controllers/wizard/step3_controller.js;ambari-web/app/utils/helper.js;ambari-web/app/views/common/configs/services_config.js;ambari-web/app/views/main/dashboard/service.js;ambari-web/app/views/main/dashboard/service/yarn.js;ambari-web/app/views/main/dashboard/widget.js;ambari-web/app/views/main/host.js;ambari-web/app/views/main/host/details.js;ambari-web/app/views/main/host/summary.js;ambari-web/app/views/main/service.js;ambari-web/app/views/main/service/info/summary.js;ambari-web/app/views/main/service/manage_config_groups_view.js;ambari-web/app/views/main/service/menu.js;ambari-web/app/views/wizard/step6_view.js;,0 
3925,Antonenko Alexander,ambari-web,0,Adding host to multiple groups at the same time fails, ad host multipl group time fail,Steps:1. Create 2 config groups2. Rename 1 config group3. Add hosts to renamed config group4. Add host to other config group.Result:Save stops working. Error in the JS console.Error in JS console:Uncaught TypeError: Cannot call method 'sort' of undefined manage_config_groups_controller.js:460(anonymous function) manage_config_groups_controller.js:460(anonymous function) manage_config_groups_controller.js:458ComputedPropertyPrototype.get ember-latest.js:2949get ember-latest.js:1355getPath ember-latest.js:1477get ember-latest.js:1348Ember.Observable.Ember.Mixin.create.get ember-latest.js:7695App.ModalPopup.show.onPrimary item.js:251newFunc ember-latest.js:949ActionHelper.registeredActions.(anonymous function).handler ember-latest.js:19458(anonymous function) ember-latest.js:11250f.event.dispatch jquery-1.7.2.min.js:3h.handle.i, step step creat config group group renam config group group add host renam config group group add host config group result save group result save stop work work error JS consol error consol error JS consol uncaught consol uncaught TypeError type error cannot call method sort sort undefin manage_config_groups_controller js anonym manage_config_groups_controller js anonym function function manage_config_groups_controller js anonym manage_config_groups_controller js anonym function function manage_config_groups_controller js ComputedPropertyPrototype get manage_config_groups_controller js comput properti prototyp get ember latest js get ember latest js get ember latest js getPath ember latest js get path ember latest js get ember latest js get ember latest js ember observ ember mixin creat get ember latest js ember observ ember mixin creat get ember latest js app ModalPopup show onPrimary ember latest js app modal popup show primari item js newFunc item js new func ember latest js ActionHelper registeredActions anonym ember latest js action helper regist action anonym function handler function handler ember latest js anonym ember latest js anonym function function ember latest js event dispatch ember latest js event dispatch jqueri min js handl jqueri min js handl,0,0,0,0,0,0,0 
3930,Andrii Tkach,ambari-web,0,Missing host message on cluster deploy, miss host messag cluster deploy,When execute any service check  host message become empty. Server return  unsupported on UI  command of task - 'SERVICE_CHECK'., execut servic check host messag becom empti empti server return unsupport UI command task SERVICE_CHECK SERVICE CHECK,0,0,0,0,0,ambari-web/app/controllers/wizard/step9_controller.js;,0 
3938,Yusaku Sako,ambari-web,0,JS error when switching config groups in Hive / Oozie service config pages, JS error switch config group hive oozi servic config page,,,0,0,0,0,0,0,0 
3953,Dmytro Sen,ambari-agent,0,HBase Master alerts are confusing in multi-master environment, HBase base master alert confus multi master multi master environ,When multiple HBase Masters are set up  HBase service-level alert section shows multiples of the following: HBase Master process HBase Master Web UI HBase Master CPU utilizationThe label is exactly the same for all masters  so you can't distinguish which alert is for which master. Ambari should mirror what ambari does for NameNode alerts so that the user can tell them apart (append hostname in the alert label)., multipl HBase base master set HBase base servic level servic level alert section show multipl follow follow HBase base master process HBase base master web UI HBase base master CPU utilizationThe util label exactli master distinguish alert master master ambari mirror ambari NameNode name node alert user tell apart append hostnam alert label label,0,0,0,0,0,ambari-agent/src/main/puppet/modules/hdp-nagios/templates/hadoop-services.cfg.erb;,0 
3954,Oleg Nechiporenko,ambari-web,0,hbase.zookeeper.quorum changing inconsistently on hosts after adding ZookeeperServer, hbase zookeep quorum hbase zookeep quorum chang inconsist host ad ZookeeperServer zookeep server,Issue 1:Steps followed: 1. Install a 3-node cluster with Hbase and Zookeeper and 3 zookeeper servers. 2. After installation on each host the property hbase.zookeeper.quorum in /etc/hbase/conf/hbase-site.xml has:&lt;name&gt;hbase.zookeeper.quorum&lt;/name&gt; &lt;value&gt;c6401.ambari.apache.org c6402.ambari.apache.org c6403.ambari.apache.org&lt;/value&gt;3. After adding a host with Hbase Region Server  and after that a ZookeeperServer to it  the property on the added c6404.ambari.apache.org host has the same value  as in 2. 4. After restarting HBase master on c6401 (which is proposed by UI)  the property value on c6401 becomes:  &lt;name&gt;hbase.zookeeper.quorum&lt;/name&gt; &lt;value&gt;c6401.ambari.apache.org&lt;/value&gt;. On other hosts it remains unchanged. 5. After restarting HbaseRegionServers on the rest of the hosts (not proposed by ui)  the property changes too  to the same value  as in 4. __________________________________________________________Issue 2:Property templeton.zookeeper.hosts in /etc/hcatalog/conf/webhcat-site.xmlPrior to adding a zookeeperServer on host c6404  config on WebHCat server lookes like:[root@c6402 vagrant]# cat /etc/hcatalog/conf/webhcat-site.xml |grep templeton.zookeeper.hosts -C 2 &lt;configuration&gt; &lt;property&gt; &lt;name&gt;templeton.zookeeper.hosts&lt;/name&gt; &lt;value&gt;c6401.ambari.apache.org:2181 c6402.ambari.apache.org:2181 c6403.ambari.apache.org:2181&lt;/value&gt; &lt;/property&gt;After adding a ZookeeperServer on c6404 and restarting WebHCatServer on c6402: [root@c6402 vagrant]# cat /etc/hcatalog/conf/webhcat-site.xml |grep templeton.zookeeper.hosts -C 2 &lt;/property&gt; &lt;property&gt; &lt;name&gt;templeton.zookeeper.hosts&lt;/name&gt; &lt;value&gt;c6401.ambari.apache.org&lt;/value&gt; &lt;/property&gt;__________________________________________________________Issue 3. On a 3-node cluster with HA-enbaled  property ha.zookeeper.quorum in /etc/hadoop/conf/core-site.xml  has the same value on all hosts:  &lt;name&gt;ha.zookeeper.quorum&lt;/name&gt; &lt;value&gt;c6401.ambari.apache.org:2181 c6402.ambari.apache.org:2181 c6403.ambari.apache.org:2181&lt;/value&gt;It doesn't change on either of the hosts after adding c6404 to the cluster  installing ZookeeperServer on it and restarting HDFS., issu step step follow follow instal node cluster hbase zookeep zookeep server server instal host properti hbase zookeep quorum hbase zookeep quorum etc hbase conf hbase site xml etc hbase conf hbase site xml lt name gt hbase zookeep quorum lt name gt lt name gt hbase zookeep quorum lt name gt lt valu gt ambari apach org lt valu gt ambari apach org ambari apach org ambari apach org ambari apach org lt valu gt ambari apach org lt valu gt ad host hbase region server ZookeeperServer zookeep server properti ad ambari apach org ambari apach org host valu restart HBase base master propos UI UI properti valu becom becom lt name gt hbase zookeep quorum lt name gt lt name gt hbase zookeep quorum lt name gt lt valu gt ambari apach org lt valu gt lt valu gt ambari apach org lt valu gt host remain unchang unchang restart HbaseRegionServers hbase region server rest host not propos ui ui properti chang valu __________________________________________________________Issue  issu properti properti templeton zookeep host templeton zookeep host etc hcatalog conf webhcat site xmlPrior etc hcatalog conf webhcat site xml prior ad zookeeperServer zookeep server host config WebHCat web cat server look like root like root vagrant vagrant cat etc hcatalog conf webhcat site xml etc hcatalog conf webhcat site xml grep templeton zookeep host templeton zookeep host lt configur gt lt configur gt lt properti gt lt properti gt lt name gt templeton zookeep host lt name gt lt name gt templeton zookeep host lt name gt lt valu gt ambari apach org lt valu gt ambari apach org ambari apach org ambari apach org ambari apach org lt valu gt ambari apach org lt valu gt lt properti gt lt properti gt ad ZookeeperServer zookeep server restart WebHCatServer web cat server root root vagrant vagrant cat etc hcatalog conf webhcat site xml etc hcatalog conf webhcat site xml grep templeton zookeep host templeton zookeep host lt properti gt lt properti gt lt properti gt lt properti gt lt name gt templeton zookeep host lt name gt lt name gt templeton zookeep host lt name gt lt valu gt ambari apach org lt valu gt lt valu gt ambari apach org lt valu gt lt properti gt __________________________________________________________Issue lt properti gt  issu node cluster HA enbal HA enbal properti ha zookeep quorum ha zookeep quorum etc hadoop conf core site xml etc hadoop conf core site xml valu host host lt name gt ha zookeep quorum lt name gt lt name gt ha zookeep quorum lt name gt lt valu gt ambari apach org lt valu gt ambari apach org ambari apach org ambari apach org ambari apach org lt valu gt ambari apach org lt valu gt chang either host ad cluster instal ZookeeperServer zookeep server restart HDFS HDFS,0,0,0,0,0,0,0 
3981,Artem Baranchuk,ambari-server,0,Services mysteriously disappear after Stack upgrade, servic mysteri disappear stack upgrad,,,0,0,0,0,0,0,0 
3982,Xi Wang,ambari-web,0,Background operations window  called from wizard doesn't react to 'Do not show this dialog...' flag, background oper window call wizard react not show dialog dialog flag,STR:Go through the Reassign NameNode wizard.On the last step click on the Start All Services link.Change the state of flag Do not show this dialog again when starting a background operation.Click OK.Click Start All Services link again.Result: State of flag was not changed., STR Go STR Go reassign NameNode name node wizard wizard last step click start servic link chang link chang state flag not show dialog start background oper click oper click OK click OK click start servic link result result state flag not chang chang,0,0,0,0,0,0,0 
3984,Xi Wang,ambari-web,0,Config Groups: Background popup show up needs to be integrated when restarting components, config group group background popup show need integr restart compon,1. Change config group for a service.2. Click 'Stop components' on service config page.3. Click 'Start components' on the same page.Actual results:Background Operations popup will always show up. (as attached)Expected results:Load the 'do not show this dialog..' flag first  then determine if show this popup., chang config group servic servic click stop stop compon compon servic config page page click start start compon compon page actual page actual result background result background oper popup alway show attach expect attach expect result load result load not show dialog dialog flag first determin show popup popup,0,0,0,0,0,0,0 
3986,Denys Buzhor,ambari-web,0,YARN and MapReduce2 configs is not displayed, YARN MapReduce map reduc config not display,In Services -&gt; Configs YARN and MapReduce2 configs is not displayed., servic gt gt config YARN MapReduce map reduc config not display display,0,0,0,0,0,0,0 
3987,Tom Beerbower,null,0,Resource providers are set with wrong stack version., resourc provid set wrong stack version version,AbstractProviderModule.updateClusterVersion sets the cluster version for the resource providers with the following ... PropertyHelper.MetricsVersion version = clusterVersion.startsWith('HDP-1') ? PropertyHelper.MetricsVersion.HDP1 : PropertyHelper.MetricsVersion.HDP2;So  the Cluster/version property set to 'HDPLocal-1.3.2' will incorrectly be detected as HDP2. This causes the property providers to use the wrong metric mapping files which causes many JMX properties not to be set properly., AbstractProviderModule updateClusterVersion abstract provid modul updat cluster version set cluster version resourc provid follow PropertyHelper MetricsVersion properti helper metric version version clusterVersion startsWith HDP cluster version start HDP PropertyHelper MetricsVersion HDP properti helper metric version HDP PropertyHelper MetricsVersion HDP properti helper metric version HDP cluster version cluster version properti set HDPLocal HDP local incorrectli detect HDP HDP caus properti provid use wrong metric map file caus mani JMX properti not set properli properli,0,0,0,0,0,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java;ambari-server/src/test/java/org/apache/ambari/server/controller/internal/AbstractProviderModuleTest.java;,0 
3991,Andrii Babiichuk,ambari-web,0,Manage config group links needed in save config-group confirmation, manag config group link need save config group config group confirm,When any service config-group is saved  we have a confirmation popup saying save was successful. We should enhance that popup to have a button to Manage Config Groups dialog  along with appropriate message. When button is clicked  the popup should go away and the Manage Config Groups dialog should show., servic config group config group save confirm popup say save success success enhanc popup button manag config group dialog along appropri messag messag button click popup go away manag config group dialog show show,0,0,0,0,0,ambari-web/app/messages.js;ambari-web/app/styles/application.less;ambari-web/app/templates/common/configs/saveConfigGroup.hbs;ambari-web/app/utils/config.js;,0 
3992,Oleg Nechiporenko,ambari-web,0,After making config changes w/o saving  prompt user if they try to navigate away, make config chang save prompt user tri navig away,1) Browse to Services &gt; HDFS &gt; Configs2) Change some props3) Do not click save4) Browse away  to Summary or to another serviceUser would have lost config changes. We should prompt before allowing user to navigate away from Configs.'You have unsaved changes. Save changes or discard?'&#91;Discard&#93; &#91;Save&#93;, brows servic gt gt HDFS gt gt config config chang prop prop not click save save brows away summari anoth serviceUser servic user would lost config chang chang prompt allow user navig away config config unsav chang chang save chang discard discard discard discard save save,0,0,0,0,0,0,0 
3997,Siddharth Wagle,ambari-server,0,Config-Group POST call should tolerate name reuse, config group config group POST call toler name reus,Cluster wide we prohibit reuse of config-group name. However names can be reused across services. The API should be updated to tolerate POST/PUT of similar named config-groups., cluster wide prohibit reus config group config group name name howev name reus across servic servic API updat toler POST PUT POST PUT similar name config group config group,0,0,0,0,0,0,0 
3999,Xi Wang,ambari-web,0,Long host names are inconvenient for viewing in background operations popup, long host name inconveni view background oper popup,Steps: Open background operations window and select any operation.Result: If the host name is too long  they are not placed on designated place.Solution:If the host name is too long  we show part of the string with '...' at the end.Also the string should keep in a single line all the time, step step open background oper window select oper result oper result host name long not place design place solut place solut host name long show part string end also end also string keep singl line time,0,0,0,0,0,0,0 
4003,Denys Buzhor,ambari-web,0,Add Service Wizard: Customize Services configs are not displayed., add servic wizard wizard custom servic config not display display,In 'Customize services' step in 'Add Service Wizard' config group and configs are not displayed. See screenshot., custom custom servic servic step add add servic wizard wizard config group config not display display see screenshot screenshot,0,0,0,0,0,ambari-web/app/controllers/installer.js;ambari-web/app/controllers/main/service/add_controller.js;ambari-web/app/controllers/wizard.js;ambari-web/app/routes/add_service_routes.js;,0 
4004,Andrii Tkach,ambari-web,0,Duplicate hosts after closing addServiceWizard, duplic host close addServiceWizard add servic wizard,Install cluster with 2 hosts (with HDFS  ZooKeeper).Go to Add Service Wizard.Select some configurable service.Go to Step 4 (Customize services).Close wizard.Go to Hosts page.Result:each host appears two times., instal cluster host HDFS ZooKeeper Go zoo keeper Go add servic wizard select wizard select configur servic Go servic Go step custom custom servic close servic close wizard Go wizard Go host page result page result host appear two time time,0,0,0,0,0,ambari-web/app/controllers/wizard/step7_controller.js;,0 
4012,Xi Wang,ambari-web,0,NameNode max heap is not showing in HDP 1.3.2 stack, NameNode name node max heap not show HDP stack,Reason:We use in-consistent value to show Heap size for different components.And some of them are missing.Solution:Make sure all Heap size percentage value (including NN  RM  JT and HBase Master) use the same property., reason reason use consist consist valu show heap size differ compon compon miss solut make miss solut make sure heap size percentag valu includ NN RM JT HBase base master master use properti properti,0,0,0,0,0,0,0 
4024,Mahadev konar,null,0,HiveSchema file for Hive should be hive-schema-0.12.0.oracle.sql, HiveSchema hive schema file hive hive schema oracl sql hive schema oracl sql,HiveSchema file for Hive should be hive-schema-0.12.0.oracle.sql, HiveSchema hive schema file hive hive schema oracl sql hive schema oracl sql,0,0,0,0,0,0,0 
4028,Andrii Tkach,ambari-web,0,Dashboard quick links polls desired_configs every 6s, dashboard quick link poll desired_configs everi,On the dashboard  calls to /clusters/{clusterName}?fields=Clusters/desired_configs are made every 6s. We need to verify if this really is necessary. Initial investigation revealed calls from quick-links  where links were set based on security being enabled. But there is no need to poll every 6s for this., dashboard call cluster clusterName field cluster desired_configs cluster cluster name field cluster desired_configs made everi need verifi realli necessari necessari initi investig reveal call quick link quick link link set base secur enabl enabl no need poll everi,0,0,0,0,0,ambari-web/app/views/common/quick_view_link_view.js;,0 
4040,Aleksandr Kovalenko,ambari-web,0,In installer  behavior of actions in manage config-groups dialog different from reconfigure, instal behavior action manag config group config group dialog differ reconfigur,During reconfigure  in the Manage Config Groups dialog  the actions below the config-groups table (left table - Add/Remove/Duplicate/Rename) are immediate - you do not need to hit Save. Save is only for host membership changes. If host membership changes  the actions under left-table are disabled till Save. During install however  all actions are allowed till Save is hit. If you rename/duplicate and hit Cancel  all changes are lost - something which does not happen during reconfigure.The installer dialog should have similar behavior to reconfigure dialog., reconfigur manag config group dialog action config group config group tabl left tabl add remov duplic renam add remov duplic renam immedi not need hit save save save host membership chang chang host membership chang action left tabl left tabl disabl till save save instal howev action allow till save hit hit renam duplic renam duplic hit cancel chang lost someth not happen reconfigur reconfigur instal dialog similar behavior reconfigur dialog dialog,0,0,0,0,0,0,0 
4044,Oleg Nechiporenko,ambari-web,0,Refactor templates and popups, refactor templat popup,,,0,0,0,0,0,0,0 
4048,Mikhail Bayuk,ambari-web,0,Minor manage-config-group dialog UI changes, minor manag config group manag config group dialog UI chang,Label on top of left hand config-group table should be removed Left hand table and right hand table should occupy 1/3 and 2/3 of the dialog., label top left hand config group config group tabl remov left hand tabl right hand tabl occupi dialog dialog,0,0,0,0,0,0,0 
4052,Denys Buzhor,ambari-web,0,Rename config-group dialog should allow only description change also, renam config group config group dialog allow descript chang also,We wanted to change just the config-group description  but were unable to change without changing the name. The rename config-group dialog should allow changing description only also., want chang config group config group descript unabl chang without chang name name renam config group config group dialog allow chang descript also also,0,0,0,0,0,0,0 
4054,Oleg Nechiporenko,ambari-web,0,Need to show stale-config indicator on hosts page, need show stale config stale config indic host page,We show the restart indicator for stale-configs on services and individual host. Since we already have that information on the client  we need to show that on the Hosts page table. We need a filter to select stale-config hosts  and also show beside each host the stale-config indicator., show restart indic stale config stale config servic individu host host sinc alreadi inform client need show host page tabl tabl need filter select stale config stale config host also show besid host stale config stale config indic indic,0,0,0,0,0,0,0 
4058,Sumit Mohanty,ambari-server,0,ambari-agent/server should start automatically upon reboot, ambari agent server ambari agent server start automat upon reboot,ambari-agent and server are not set to start automatically  so if a machine reboots it becomes inaccessible., ambari agent ambari agent server not set start automat machin reboot becom inaccess inaccess,0,0,0,0,0,0,0 
4069,Xi Wang,ambari-web,0,Add hosts  if using Local Repository  UI incorrectly says 'no', add host use local repositori UI incorrectli say no no,On review page of install wizard/add host wizard -List the repos with their OS-Say 'Repositories'  not 'Local Repository'-Not a yes or no, review page instal wizard add wizard add host wizard list list repo OS say OS say repositori repositori not local local repositori not repositori not ye no,0,0,0,0,0,0,0 
4076,Mikhail Bayuk,ambari-web,0,Installer's host list doesn't show masters at top, instal instal host list show master top,Installer's host list should show masters at top, instal instal host list show master top,0,0,0,0,0,0,0 
4089,Oleg Nechiporenko,ambari-web,0,HDFS/ZKFC relations in EmberData, HDFS ZKFC HDFS ZKFC relat EmberData ember data,After enabling HA go to hosts page.Open host's page for host that has ZKFC.ZKFC doesn't have service.Expect:ZKFC should have HDFS as service., enabl HA go host page open page open host host page host ZKFC ZKFC ZKFC ZKFC servic expect ZKFC servic expect ZKFC HDFS servic servic,0,0,0,0,0,0,0 
4092,Andrii Babiichuk,ambari-web,0,Need tooltip showing error why local repo is bad, need tooltip show error local repo bad,I selected HDP 2.0.8 stack and Centos5 base-url was bad. The reason was given in the response - but it is not shown anywhere in UI. On the red exclamation mark we need a tooltip showing the error message from server along with HTTP error code., select HDP stack cento cento base url base url bad bad reason given respons not shown anywher UI UI red exclam mark need tooltip show error messag server along HTTP error code code,0,0,0,0,0,ambari-web/app/controllers/installer.js;ambari-web/app/templates/wizard/step1.hbs;ambari-web/app/views/wizard/step1_view.js;ambari-web/app/controllers/installer.js;,0 
4104,Dmytro Sen,ambari-agent,0,TestHardware.test_fqdnDomainHostname() fails, TestHardware test_fqdnDomainHostname test hardwar test_fqdn domain hostnam fail,The unit test failsFAIL: test_fqdnDomainHostname (TestHardware.TestHardware)----------------------------------------------------------------------Traceback (most recent call last): File '/home/dmitry/incubator-ambari/ambari-common/src/test/python/mock/mock.py'  line 1199  in patched return func(*args  **keywargs) File '/home/dmitry/incubator-ambari/ambari-agent/src/test/python/ambari_agent/TestHardware.py'  line 83  in test_fqdnDomainHostname self.assertEquals(result['hostname']  'ambari')AssertionError: 'dmitry-pc' != 'ambari', unit test failsFAIL fail FAIL test_fqdnDomainHostname test_fqdn domain hostnam TestHardware TestHardware traceback test hardwar test hardwar traceback recent call last last file home dmitri incub ambari ambari common src test python mock mock py home dmitri incub ambari ambari common src test python mock mock py line patch return func arg func arg keywarg keywarg file home dmitri incub ambari ambari agent src test python ambari_agent TestHardware py home dmitri incub ambari ambari agent src test python ambari_agent test hardwar py line test_fqdnDomainHostname test_fqdn domain hostnam self assertEquals result hostnam self assert equal result hostnam ambari AssertionError ambari assert error dmitri pc dmitri pc ambari ambari,0,0,0,0,0,ambari-agent/src/test/python/ambari_agent/TestHardware.py;,0 
4106,Andrii Babiichuk,ambari-web,0,Should not allow blank config group name, not allow blank config group name,1) Create config group2) just enter a &lt;space&gt; for the name3) That enables the OK button to save4) You can save that config group w/o a name.is reproducible on installer (works fine after installation), creat config group group enter lt space gt lt space gt name name enabl OK button save save save config group name name reproduc instal work fine instal instal,0,0,0,0,0,ambari-web/app/controllers/main/service/manage_config_groups_controller.js;,0 
4118,Oleg Nechiporenko,ambari-web,0,Manage Config Group link appears on host detail page (and cannot dismiss it once opened), manag config group link appear host detail page cannot dismiss open open,,,0,0,0,0,0,0,0 
4129,Jaimin D Jetly,ambari-web,0,HA wizard not accessible after upgrade, HA wizard not access upgrad,,,0,0,0,0,0,ambari-web/app/controllers/main/admin/highAvailability_controller.js;ambari-web/app/controllers/main/host/details.js;ambari-web/app/controllers/main/service.js;ambari-web/app/controllers/main/service/item.js;ambari-web/app/routes/main.js;ambari-web/app/utils/db.js;,0 
4132,Siddharth Wagle,ambari-server,0,Stale config indicator not shown when reconfiguring WebHCat  Ganglia  Nagios  ZooKeeper, stale config indic not shown reconfigur WebHCat web cat ganglia nagio ZooKeeper zoo keeper,Steps: Create a config group for any of the mentioned services and add a host to the config group. Save the config group.Result:Restart indicators do not appear., step step creat config group mention servic add host config group group save config group result restart group result restart indic not appear appear,0,0,0,0,0,0,0 
4135,Oleg Nechiporenko,ambari-web,0,Review page doesn't have info about Repositories, review page info repositori,Load Repositories info in the same way as for add Host Wizard., load repositori info way add host wizard wizard,0,0,0,0,0,0,0 
4145,Dmytro Sen,ambari-agent; ambari-server,0,Ability to restart a component, abil restart compon,Add option to Actions menu for 'restart'. That should queue the stop and start tasks.We should assume 'RESTART' as a default command. The base/default implementation is to call STOP and then START., add option action menu restart restart queue stop start task task assum RESTART RESTART default command command base default base default implement call STOP START START,0,0,0,0,0,ambari-agent/src/main/python/ambari_agent/CustomServiceOrchestrator.py;ambari-agent/src/main/python/resource_management/libraries/script/script.py;ambari-server/src/main/java/org/apache/ambari/server/RoleCommand.java;ambari-server/src/main/java/org/apache/ambari/server/agent/ExecutionCommand.java;ambari-server/src/main/java/org/apache/ambari/server/agent/HeartBeatHandler.java;ambari-server/src/main/java/org/apache/ambari/server/controller/AmbariCustomCommandExecutionHelperImpl.java;ambari-server/src/main/java/org/apache/ambari/server/metadata/ActionMetadata.java;ambari-server/src/main/java/org/apache/ambari/server/state/ComponentInfo.java;ambari-server/src/main/resources/stacks/HDP/2.0._/services/HBASE/metainfo.xml;ambari-server/src/main/resources/stacks/HDP/2.0._/services/HBASE/package/scripts/hbase_regionserver.py;ambari-server/src/test/java/org/apache/ambari/server/agent/TestHeartbeatHandler.java;ambari-server/src/test/java/org/apache/ambari/server/api/util/StackExtensionHelperTest.java;,0 
4152,Oleg Nechiporenko,contrib,0,Service Config page shows a blank page after enabling security (JS error), servic config page show blank page enabl secur JS JS error error,UI don't respond after enabling security, UI respond enabl secur,0,0,0,0,0,0,0 
4171,Oleg Nechiporenko,ambari-web,0,Fix UI Unit tests, fix UI unit test,,,0,0,0,0,0,0,0 
4177,Dmytro Shkvyra,ambari-agent,0,YARN check execute fails on install, YARN check execut fail instal,YARN check execute fails on install. See attached logs.IP Address on Hosts Page is shown as OS NOT SUPPORTED (w/o js errors  cluster installed using regular Nano-CentOS5.9 image type), YARN check execut fail instal instal see attach log IP log IP address host page shown OS NOT SUPPORTED js error cluster instal use regular nano CentOS nano cent OS imag type type,0,0,0,0,0,0,0 
4184,Mahadev konar,null,0,Fix versions of rpms in the stack to match the installed ones., fix version rpm stack match instal one one,Fix versions of rpms in the stack to match the installed ones., fix version rpm stack match instal one one,0,0,0,0,0,0,0 
4186,Oleg Nechiporenko,ambari-web,0,Global configs are not sent to server, global config not sent server,On the Deploy step Global Configs are not sent to server.So  Nagios and Ganglia (if installed via add service wizard) don't have any configs in service config page., deploy step global config not sent server server nagio ganglia instal via add servic wizard wizard config servic config page page,0,0,0,0,0,0,0 
4195,Andrii Babiichuk,ambari-web,0,Misalignment of 'Filter' combobox on installer when browser window is narrow, misalign filter filter combobox instal browser window narrow,,,0,0,0,0,0,ambari-web/app/styles/application.less;ambari-web/app/templates/common/configs/service_config.hbs;,0 
4200,Jeff Sposetti,ambari-web,0,Minor UI cleanup - remove double-borders  reduce text, minor UI cleanup remov doubl border doubl border reduc text,Remove double borders on alerts and host component page sections Remove some text to not wrap in 'delete host' dialog Remove 'Hosts' table header to clean-up config group dialog, remov doubl border alert host compon page section remov text not wrap delet host host dialog remov host host tabl header clean clean config group dialog,0,0,0,0,0,ambari-web/app/messages.js;ambari-web/app/styles/application.less;ambari-web/app/templates/main/service/manage_configuration_groups_popup.hbs;,0 
4206,Sumit Mohanty,ambari-server,0,Significant lag between host status update and slave/master component start/stop, signific lag host statu updat slave master slave master compon start stop start stop,Steps: Go to any host with slave component (DataNode  for example). Click 'Stop' options for slave component.Result: status marker for slave component start blinking red  but status marker for host behaves strangely: sometimes it also start blinking red immediately/ sometimes changes status to not-blinking red only after slave component stopping will be ended.The same for slave component starting., step step Go host slave compon DataNode data node exampl exampl click stop stop option slave compon result compon result statu marker slave compon start blink red statu marker host behav strang strang sometim also start blink red immedi immedi sometim chang statu not blink not blink red slave compon stop end end slave compon start start,0,0,0,0,0,0,0 
4211,Andrii Tkach,ambari-web,0,Empty content of review step in Add Host wizard, empti content review step add host wizard,JS error: Uncaught TypeError: Cannot call method 'forEach' of undefined, JS error error uncaught TypeError type error cannot call method forEach undefin,0,0,0,0,0,ambari-web/app/controllers/wizard/step8_controller.js;,0 
4220,Jeff Sposetti,ambari-web,0,Padding for config override properties, pad config overrid properti,,,0,0,0,0,0,0,0 
